ID,receiptNumber,store_ID,posSystem_ID,customer_ID,businessDate,createdAt,netRevenue,vatAmount,grossAmount,discountAmount,currency_code,paymentMethod,itemCount,dwellSeconds
RC-WDF01-0016130,WDF01-0016130,WDF01,PF02,CUST00317,2026-05-09,2026-05-09T09:08:12Z,6.32,0.63,6.95,0.0,EUR,Card payment Master Card,2,36
RC-WDF01-0016131,WDF01-0016131,WDF01,PF02,CUST00013,2026-05-09,2026-05-09T09:29:32Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,35
RC-WDF01-0016132,WDF01-0016132,WDF01,SM01,,2026-05-09,2026-05-09T09:39:16Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,131
RC-WDF01-0016133,WDF01-0016133,WDF01,SM01,,2026-05-09,2026-05-09T14:57:01Z,2.76,0.19,2.95,0.0,EUR,Card payment Master Card,1,126
RC-WDF01-0016134,WDF01-0016134,WDF01,PF02,CUST00194,2026-05-09,2026-05-09T14:45:03Z,2.52,0.18,2.7,0.0,EUR,Card payment 20,1,59
RC-WDF01-0016135,WDF01-0016135,WDF01,PF02,CUST00218,2026-05-09,2026-05-09T15:01:23Z,0.17,0.03,0.2,0.05,EUR,Card payment 20,1,42
RC-WDF01-0016136,WDF01-0016136,WDF01,SM01,,2026-05-09,2026-05-09T15:57:36Z,3.05,0.57,3.63,0.02,EUR,Card payment 20,2,124
RC-WDF01-0016137,WDF01-0016137,WDF01,PF02,CUST00422,2026-05-09,2026-05-09T16:21:29Z,2.34,0.16,2.5,0.0,EUR,Card payment,1,70
RC-WDF01-0016138,WDF01-0016138,WDF01,SM01,,2026-05-09,2026-05-09T17:19:59Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,158
RC-WDF01-0016139,WDF01-0016139,WDF01,SM01,,2026-05-09,2026-05-09T17:53:52Z,0.13,0.02,0.15,0.0,EUR,Card payment VISA,1,113
RC-WDF01-0016140,WDF01-0016140,WDF01,SM01,CUST00197,2026-05-09,2026-05-09T17:31:25Z,1.26,0.24,1.5,0.0,EUR,Card payment Master Card,1,93
RC-WDF01-0016141,WDF01-0016141,WDF01,PF02,CUST00384,2026-05-09,2026-05-09T17:28:09Z,0.93,0.07,1.0,0.0,EUR,Card payment 20,1,79
RC-WDF01-0016142,WDF01-0016142,WDF01,PF02,CUST00192,2026-05-10,2026-05-10T12:25:36Z,1.59,0.11,1.71,0.29,EUR,Card payment 20,1,11
RC-WDF01-0016143,WDF01-0016143,WDF01,PF02,CUST00315,2026-05-10,2026-05-10T12:56:24Z,0.8,0.06,0.86,0.14,EUR,Card payment 20,1,40
RC-WDF01-0016144,WDF01-0016144,WDF01,PF02,CUST00341,2026-05-10,2026-05-10T15:35:49Z,2.31,0.16,2.48,0.22,EUR,Card payment 20,1,53
RC-WDF01-0016145,WDF01-0016145,WDF01,PF02,CUST00437,2026-05-10,2026-05-10T15:19:22Z,1.86,0.13,1.99,0.51,EUR,Card payment 20,1,59
RC-WDF01-0016146,WDF01-0016146,WDF01,PF02,CUST00457,2026-05-10,2026-05-10T16:55:42Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,15
RC-WDF01-0016147,WDF01-0016147,WDF01,PF02,CUST00127,2026-05-10,2026-05-10T16:17:17Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,43
RC-WDF01-0016148,WDF01-0016148,WDF01,PF02,CUST00466,2026-05-10,2026-05-10T18:47:15Z,2.34,0.16,2.5,0.0,EUR,Card payment VISA,1,48
RC-WDF01-0016149,WDF01-0016149,WDF01,PF02,CUST00379,2026-05-10,2026-05-10T18:08:42Z,4.26,0.3,4.56,0.14,EUR,Card payment VISA,2,61
RC-WDF01-0016150,WDF01-0016150,WDF01,PF02,CUST00226,2026-05-11,2026-05-11T10:42:44Z,4.2,0.6,4.8,0.0,EUR,Card payment 20,3,75
RC-WDF01-0016151,WDF01-0016151,WDF01,PF02,CUST00214,2026-05-11,2026-05-11T10:43:11Z,2.84,0.54,3.39,0.31,EUR,Card payment 20,3,65
RC-WDF01-0016152,WDF01-0016152,WDF01,PF02,CUST00455,2026-05-11,2026-05-11T10:28:35Z,1.87,0.13,2.0,0.0,EUR,Card payment Master Card,1,50
RC-WDF01-0016153,WDF01-0016153,WDF01,SM01,,2026-05-11,2026-05-11T10:07:47Z,0.29,0.05,0.34,0.06,EUR,Card payment VISA,2,61
RC-WDF01-0016154,WDF01-0016154,WDF01,SM01,CUST00462,2026-05-11,2026-05-11T10:51:42Z,1.53,0.12,1.65,0.0,EUR,Card payment,2,159
RC-WDF01-0016155,WDF01-0016155,WDF01,PF02,CUST00323,2026-05-11,2026-05-11T10:07:55Z,1.14,0.21,1.35,0.3,EUR,Card payment 20,2,32
RC-WDF01-0016156,WDF01-0016156,WDF01,PF02,CUST00087,2026-05-11,2026-05-11T10:49:03Z,2.41,0.17,2.58,0.22,EUR,Card payment 20,2,31
RC-WDF01-0016157,WDF01-0016157,WDF01,PF02,CUST00013,2026-05-11,2026-05-11T10:43:48Z,4.29,0.48,4.77,0.58,EUR,Card payment 20,4,50
RC-WDF01-0016158,WDF01-0016158,WDF01,SM01,CUST00390,2026-05-11,2026-05-11T10:13:07Z,2.84,0.2,3.04,0.76,EUR,Card payment VISA,2,103
RC-WDF01-0016159,WDF01-0016159,WDF01,PF02,CUST00379,2026-05-11,2026-05-11T12:34:38Z,2.33,0.16,2.49,0.41,EUR,Card payment Master Card,1,29
RC-WDF01-0016160,WDF01-0016160,WDF01,MOB1,CUST00441,2026-05-11,2026-05-11T13:20:09Z,1.12,0.08,1.2,0.0,EUR,Card payment,1,104
RC-WDF01-0016161,WDF01-0016161,WDF01,SM01,,2026-05-11,2026-05-11T16:56:18Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,177
RC-WDF01-0016162,WDF01-0016162,WDF01,SM01,,2026-05-11,2026-05-11T16:04:10Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,143
RC-WDF01-0016163,WDF01-0016163,WDF01,PF02,CUST00005,2026-05-11,2026-05-11T16:21:07Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,55
RC-WDF01-0016164,WDF01-0016164,WDF01,SM01,,2026-05-11,2026-05-11T16:20:43Z,7.94,0.66,8.6,0.0,EUR,Card payment,4,106
RC-WDF01-0016165,WDF01-0016165,WDF01,SM01,,2026-05-11,2026-05-11T16:03:33Z,4.68,0.32,5.0,0.0,EUR,Card payment 20,2,156
RC-WDF01-0016166,WDF01-0016166,WDF01,PF02,CUST00140,2026-05-11,2026-05-11T17:04:50Z,3.67,0.28,3.95,0.0,EUR,Card payment 20,3,58
RC-WDF01-0016167,WDF01-0016167,WDF01,PF02,CUST00169,2026-05-11,2026-05-11T17:21:39Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,35
RC-WDF01-0016168,WDF01-0016168,WDF01,PF02,CUST00390,2026-05-11,2026-05-11T19:54:58Z,16.39,1.16,17.55,3.1,EUR,Card payment Master Card,3,48
RC-WDF01-0016169,WDF01-0016169,WDF01,PF02,CUST00436,2026-05-11,2026-05-11T19:37:02Z,3.21,0.32,3.53,0.67,EUR,Card payment VISA,2,63
RC-WDF01-0016170,WDF01-0016170,WDF01,PF02,CUST00468,2026-05-11,2026-05-11T19:58:43Z,1.33,0.12,1.45,0.0,EUR,Card payment 20,2,54
RC-WDF01-0016171,WDF01-0016171,WDF01,PF02,CUST00189,2026-05-11,2026-05-11T19:46:38Z,4.04,0.65,4.69,0.21,EUR,Card payment VISA,3,38
RC-WDF01-0016172,WDF01-0016172,WDF01,PF02,CUST00437,2026-05-11,2026-05-11T19:10:47Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,72
RC-WDF01-0016173,WDF01-0016173,WDF01,PF02,CUST00382,2026-05-12,2026-05-12T08:40:03Z,1.54,0.29,1.83,0.02,EUR,Card payment 20,2,59
RC-WDF01-0016174,WDF01-0016174,WDF01,PF02,CUST00456,2026-05-12,2026-05-12T08:25:10Z,4.83,0.52,5.35,0.0,EUR,Card payment VISA,4,69
RC-WDF01-0016175,WDF01-0016175,WDF01,SM01,,2026-05-12,2026-05-12T08:55:39Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,119
RC-WDF01-0016176,WDF01-0016176,WDF01,MOB1,,2026-05-12,2026-05-12T08:33:33Z,0.21,0.04,0.25,0.0,EUR,Card payment VISA,1,42
RC-WDF01-0016177,WDF01-0016177,WDF01,SM01,,2026-05-12,2026-05-12T09:52:27Z,1.68,0.12,1.8,0.0,EUR,Card payment 20,1,59
RC-WDF01-0016178,WDF01-0016178,WDF01,PF02,CUST00292,2026-05-12,2026-05-12T13:55:22Z,3.25,0.4,3.65,0.0,EUR,Card payment 20,3,45
RC-WDF01-0016179,WDF01-0016179,WDF01,PF02,CUST00194,2026-05-12,2026-05-12T13:08:24Z,0.83,0.06,0.89,0.11,EUR,Card payment Master Card,1,38
RC-WDF01-0016180,WDF01-0016180,WDF01,PF02,CUST00436,2026-05-12,2026-05-12T14:15:19Z,0.84,0.06,0.9,0.3,EUR,Card payment 20,1,68
RC-WDF01-0016181,WDF01-0016181,WDF01,SM01,,2026-05-12,2026-05-12T15:29:52Z,3.27,0.23,3.5,0.0,EUR,Card payment 20,2,149
RC-WDF01-0016182,WDF01-0016182,WDF01,SM01,,2026-05-12,2026-05-12T15:10:17Z,1.94,0.13,2.08,0.42,EUR,Card payment 20,1,72
RC-WDF01-0016183,WDF01-0016183,WDF01,PF02,CUST00176,2026-05-12,2026-05-12T16:01:33Z,1.88,0.13,2.01,0.49,EUR,Card payment 20,1,79
RC-WDF01-0016184,WDF01-0016184,WDF01,PF02,CUST00213,2026-05-12,2026-05-12T16:58:07Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,37
RC-WDF01-0016185,WDF01-0016185,WDF01,PF02,CUST00441,2026-05-12,2026-05-12T18:31:56Z,2.06,0.14,2.2,0.0,EUR,Card payment Master Card,1,36
RC-WDF01-0016186,WDF01-0016186,WDF01,PF02,CUST00138,2026-05-12,2026-05-12T18:17:10Z,3.98,0.47,4.45,0.0,EUR,Card payment 20,3,31
RC-WDF01-0016187,WDF01-0016187,WDF01,PF02,CUST00194,2026-05-12,2026-05-12T21:05:01Z,2.77,0.19,2.96,0.44,EUR,Card payment 20,2,34
RC-WDF01-0016188,WDF01-0016188,WDF01,SM01,CUST00300,2026-05-13,2026-05-13T07:33:50Z,3.03,0.57,3.6,0.0,EUR,Card payment Master Card,4,63
RC-WDF01-0016189,WDF01-0016189,WDF01,SM01,,2026-05-13,2026-05-13T09:40:46Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,79
RC-WDF01-0016190,WDF01-0016190,WDF01,PF02,CUST00292,2026-05-13,2026-05-13T11:40:07Z,0.79,0.05,0.85,0.55,EUR,Card payment 10,1,44
RC-WDF01-0016191,WDF01-0016191,WDF01,PF02,CUST00441,2026-05-13,2026-05-13T11:08:51Z,0.16,0.03,0.19,0.06,EUR,Card payment 20,1,37
RC-WDF01-0016192,WDF01-0016192,WDF01,PF02,CUST00422,2026-05-13,2026-05-13T12:02:15Z,7.01,0.49,7.5,0.0,EUR,Card payment VISA,2,52
RC-WDF01-0016193,WDF01-0016193,WDF01,PF02,CUST00370,2026-05-13,2026-05-13T12:28:53Z,2.06,0.14,2.2,0.0,EUR,Card payment 20,1,49
RC-WDF01-0016194,WDF01-0016194,WDF01,PF02,CUST00463,2026-05-13,2026-05-13T13:01:52Z,5.62,0.78,6.4,0.0,EUR,Card payment 20,4,54
RC-WDF01-0016195,WDF01-0016195,WDF01,PF02,CUST00428,2026-05-13,2026-05-13T13:00:52Z,1.51,0.29,1.8,0.15,EUR,Card payment VISA,2,50
RC-WDF01-0016196,WDF01-0016196,WDF01,PF02,CUST00300,2026-05-13,2026-05-13T13:38:02Z,1.43,0.27,1.7,0.0,EUR,Card payment 10,1,32
RC-WDF01-0016197,WDF01-0016197,WDF01,SM01,,2026-05-13,2026-05-13T13:30:53Z,3.17,0.6,3.78,0.12,EUR,Card payment VISA,3,139
RC-WDF01-0016198,WDF01-0016198,WDF01,PF02,CUST00466,2026-05-13,2026-05-13T13:35:48Z,0.42,0.08,0.5,0.0,EUR,Card payment 20,1,52
RC-WDF01-0016199,WDF01-0016199,WDF01,SM01,CUST00361,2026-05-13,2026-05-13T13:21:52Z,1.76,0.33,2.09,0.11,EUR,Card payment 20,2,137
RC-WDF01-0016200,WDF01-0016200,WDF01,PF02,CUST00441,2026-05-13,2026-05-13T13:19:55Z,4.11,0.64,4.75,0.0,EUR,Card payment 10,4,57
RC-WDF01-0016201,WDF01-0016201,WDF01,PF02,CUST00367,2026-05-13,2026-05-13T13:51:56Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,69
RC-WDF01-0016202,WDF01-0016202,WDF01,PF02,CUST00463,2026-05-13,2026-05-13T13:51:58Z,3.5,0.45,3.95,0.0,EUR,Card payment 20,4,46
RC-WDF01-0016203,WDF01-0016203,WDF01,PF02,CUST00264,2026-05-13,2026-05-13T13:20:58Z,1.43,0.27,1.7,0.0,EUR,Card payment VISA,1,26
RC-WDF01-0016204,WDF01-0016204,WDF01,SM01,CUST00382,2026-05-13,2026-05-13T13:43:01Z,2.55,0.2,2.75,0.0,EUR,Card payment 10,2,95
RC-WDF01-0016205,WDF01-0016205,WDF01,PF02,CUST00137,2026-05-13,2026-05-13T13:49:29Z,3.98,0.47,4.45,0.0,EUR,Card payment 20,3,13
RC-WDF01-0016206,WDF01-0016206,WDF01,PF02,CUST00387,2026-05-13,2026-05-13T13:41:38Z,2.2,0.15,2.35,0.15,EUR,Card payment 20,1,31
RC-WDF01-0016207,WDF01-0016207,WDF01,SM01,,2026-05-13,2026-05-13T13:24:27Z,2.69,0.51,3.2,0.0,EUR,Card payment 20,2,102
RC-WDF01-0016208,WDF01-0016208,WDF01,SM01,CUST00229,2026-05-13,2026-05-13T13:25:55Z,0.21,0.04,0.25,0.0,EUR,Card payment,1,81
RC-WDF01-0016209,WDF01-0016209,WDF01,PF02,CUST00428,2026-05-13,2026-05-13T13:02:52Z,0.21,0.04,0.25,0.0,EUR,Card payment 10,1,37
RC-WDF01-0016210,WDF01-0016210,WDF01,PF02,CUST00120,2026-05-13,2026-05-13T14:24:22Z,3.15,0.22,3.37,0.13,EUR,Card payment 20,2,29
RC-WDF01-0016211,WDF01-0016211,WDF01,PF02,CUST00370,2026-05-13,2026-05-13T14:40:13Z,1.29,0.09,1.38,0.12,EUR,Card payment 20,2,61
RC-WDF01-0016212,WDF01-0016212,WDF01,PF02,CUST00127,2026-05-13,2026-05-13T14:39:04Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,52
RC-WDF01-0016213,WDF01-0016213,WDF01,PF02,CUST00193,2026-05-13,2026-05-13T14:56:33Z,4.98,0.52,5.5,0.0,EUR,Card payment 20,3,74
RC-WDF01-0016214,WDF01-0016214,WDF01,PF02,CUST00114,2026-05-13,2026-05-13T15:55:27Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,41
RC-WDF01-0016215,WDF01-0016215,WDF01,PF02,CUST00370,2026-05-13,2026-05-13T15:34:18Z,0.21,0.04,0.25,0.0,EUR,Card payment 10,1,37
RC-WDF01-0016216,WDF01-0016216,WDF01,PF02,CUST00436,2026-05-13,2026-05-13T15:16:26Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,52
RC-WDF01-0016217,WDF01-0016217,WDF01,PF02,CUST00440,2026-05-13,2026-05-13T15:22:39Z,1.32,0.25,1.57,0.13,EUR,Card payment VISA,1,50
RC-WDF01-0016218,WDF01-0016218,WDF01,PF02,CUST00360,2026-05-13,2026-05-13T15:10:02Z,1.49,0.28,1.77,0.43,EUR,Card payment 20,2,51
RC-WDF01-0016219,WDF01-0016219,WDF01,SM01,CUST00463,2026-05-13,2026-05-13T15:01:08Z,2.24,0.42,2.66,0.74,EUR,Card payment 20,1,107
RC-WDF01-0016220,WDF01-0016220,WDF01,PF02,CUST00193,2026-05-13,2026-05-13T15:40:20Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,62
RC-WDF01-0016221,WDF01-0016221,WDF01,SM01,,2026-05-13,2026-05-13T15:34:08Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,104
RC-WDF01-0016222,WDF01-0016222,WDF01,PF02,CUST00367,2026-05-13,2026-05-13T15:08:56Z,3.03,0.57,3.6,0.05,EUR,Card payment 20,2,54
RC-WDF01-0016223,WDF01-0016223,WDF01,PF02,CUST00193,2026-05-13,2026-05-13T15:45:53Z,2.03,0.39,2.42,0.03,EUR,Card payment 20,2,17
RC-WDF01-0016224,WDF01-0016224,WDF01,PF02,CUST00341,2026-05-13,2026-05-13T15:16:35Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,25
RC-WDF01-0016225,WDF01-0016225,WDF01,MOB1,CUST00137,2026-05-13,2026-05-13T15:24:07Z,2.09,0.15,2.23,0.67,EUR,Card payment 10,1,157
RC-WDF01-0016226,WDF01-0016226,WDF01,SM01,CUST00387,2026-05-13,2026-05-13T16:27:00Z,1.31,0.09,1.4,0.0,EUR,Card payment,1,114
RC-WDF01-0016227,WDF01-0016227,WDF01,PF02,CUST00145,2026-05-13,2026-05-13T16:40:53Z,6.1,0.45,6.55,0.0,EUR,Card payment VISA,3,49
RC-WDF01-0016228,WDF01-0016228,WDF01,SM01,,2026-05-13,2026-05-13T17:06:49Z,2.71,0.19,2.9,0.0,EUR,Card payment VISA,1,90
RC-WDF01-0016229,WDF01-0016229,WDF01,PF02,CUST00436,2026-05-13,2026-05-13T19:52:04Z,6.39,0.56,6.94,1.61,EUR,Card payment 20,4,67
RC-WDF01-0016230,WDF01-0016230,WDF01,PF02,CUST00214,2026-05-13,2026-05-13T19:56:57Z,1.34,0.26,1.6,0.0,EUR,Card payment 20,1,54
RC-WDF01-0016231,WDF01-0016231,WDF01,SM01,CUST00457,2026-05-13,2026-05-13T19:00:44Z,7.46,0.53,7.99,0.41,EUR,Card payment 20,4,152
RC-WDF01-0016232,WDF01-0016232,WDF01,PF02,CUST00140,2026-05-13,2026-05-13T19:09:59Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,59
RC-WDF01-0016233,WDF01-0016233,WDF01,SM01,,2026-05-13,2026-05-13T19:43:07Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,137
RC-WDF01-0016234,WDF01-0016234,WDF01,PF02,CUST00229,2026-05-14,2026-05-14T13:17:09Z,1.12,0.08,1.2,0.0,EUR,Card payment 20,1,63
RC-WDF01-0016235,WDF01-0016235,WDF01,PF02,CUST00193,2026-05-14,2026-05-14T13:50:01Z,3.65,0.69,4.34,0.06,EUR,Card payment VISA,3,36
RC-WDF01-0016236,WDF01-0016236,WDF01,SM01,CUST00062,2026-05-14,2026-05-14T13:46:18Z,28.97,2.23,31.2,0.0,EUR,Card payment 20,3,111
RC-WDF01-0016237,WDF01-0016237,WDF01,SM01,CUST00192,2026-05-14,2026-05-14T13:51:02Z,2.06,0.39,2.45,0.0,EUR,Card payment VISA,2,118
RC-WDF01-0016238,WDF01-0016238,WDF01,SM01,,2026-05-14,2026-05-14T14:10:13Z,2.59,0.49,3.08,0.22,EUR,Card payment 20,2,124
RC-WDF01-0016239,WDF01-0016239,WDF01,SM01,,2026-05-14,2026-05-14T14:49:05Z,0.26,0.04,0.3,0.0,EUR,Card payment 20,1,101
RC-WDF01-0016240,WDF01-0016240,WDF01,SM01,,2026-05-14,2026-05-14T15:42:29Z,2.94,0.56,3.5,0.0,EUR,Card payment 20,3,118
RC-WDF01-0016241,WDF01-0016241,WDF01,SM01,,2026-05-14,2026-05-14T16:57:41Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,120
RC-WDF01-0016242,WDF01-0016242,WDF01,PF02,CUST00005,2026-05-14,2026-05-14T16:25:28Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,20
RC-WDF01-0016243,WDF01-0016243,WDF01,PF02,CUST00197,2026-05-15,2026-05-15T06:41:17Z,2.5,0.18,2.68,1.12,EUR,Card payment Master Card,1,55
RC-WDF01-0016244,WDF01-0016244,WDF01,PF02,CUST00108,2026-05-15,2026-05-15T08:05:42Z,2.34,0.16,2.5,0.0,EUR,Card payment 20,1,70
RC-WDF01-0016245,WDF01-0016245,WDF01,PF02,CUST00466,2026-05-15,2026-05-15T10:57:53Z,2.61,0.19,2.8,0.0,EUR,Card payment 20,2,47
RC-WDF01-0016246,WDF01-0016246,WDF01,PF02,CUST00062,2026-05-15,2026-05-15T10:45:42Z,14.29,2.71,17.0,0.0,EUR,Card payment VISA,1,42
RC-WDF01-0016247,WDF01-0016247,WDF01,SM01,,2026-05-15,2026-05-15T14:41:29Z,0.13,0.02,0.15,0.0,EUR,Card payment 20,1,160
RC-WDF01-0016248,WDF01-0016248,WDF01,PF02,CUST00152,2026-05-15,2026-05-15T14:24:43Z,4.16,0.44,4.6,0.0,EUR,Card payment 20,2,44
RC-WDF01-0016249,WDF01-0016249,WDF01,PF02,CUST00441,2026-05-15,2026-05-15T14:15:35Z,1.28,0.24,1.52,0.13,EUR,Card payment VISA,2,42
RC-WDF01-0016250,WDF01-0016250,WDF01,PF02,CUST00013,2026-05-15,2026-05-15T15:04:29Z,2.52,0.18,2.7,0.0,EUR,Card payment 20,1,44
RC-WDF01-0016251,WDF01-0016251,WDF01,PF02,CUST00466,2026-05-15,2026-05-15T15:15:04Z,3.08,0.22,3.3,0.0,EUR,Card payment VISA,1,36
RC-WDF01-0016252,WDF01-0016252,WDF01,PF02,CUST00427,2026-05-15,2026-05-15T16:17:18Z,2.36,0.39,2.75,0.0,EUR,Card payment 20,2,58
RC-WDF01-0016253,WDF01-0016253,WDF01,SM01,,2026-05-15,2026-05-15T17:53:15Z,1.81,0.34,2.16,0.04,EUR,Card payment 10,2,94
RC-WDF01-0016254,WDF01-0016254,WDF01,SM01,,2026-05-15,2026-05-15T17:47:58Z,2.02,0.38,2.4,0.0,EUR,Card payment,1,102
RC-WDF01-0016255,WDF01-0016255,WDF01,SM01,CUST00269,2026-05-15,2026-05-15T17:50:41Z,1.89,0.36,2.25,0.0,EUR,Card payment 20,1,136
RC-WDF01-0016256,WDF01-0016256,WDF01,PF02,CUST00407,2026-05-15,2026-05-15T23:11:40Z,2.9,0.2,3.1,0.0,EUR,Card payment 20,1,55
RC-WDF01-0016257,WDF01-0016257,WDF01,SM01,,2026-05-16,2026-05-16T09:35:36Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,1,183
RC-WDF01-0016258,WDF01-0016258,WDF01,SM01,CUST00214,2026-05-16,2026-05-16T09:48:28Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,107
RC-WDF01-0016259,WDF01-0016259,WDF01,SM01,CUST00422,2026-05-16,2026-05-16T11:39:28Z,5.35,0.6,5.95,0.0,EUR,Card payment 20,3,143
RC-WDF01-0016260,WDF01-0016260,WDF01,PF02,CUST00344,2026-05-16,2026-05-16T11:39:42Z,3.7,0.25,3.95,0.0,EUR,Card payment 20,1,28
RC-WDF01-0016261,WDF01-0016261,WDF01,PF02,CUST00297,2026-05-16,2026-05-16T16:01:42Z,1.47,0.28,1.74,0.21,EUR,Card payment VISA,1,55
RC-WDF01-0016262,WDF01-0016262,WDF01,PF02,CUST00229,2026-05-16,2026-05-16T16:54:03Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,49
RC-WDF01-0016263,WDF01-0016263,WDF01,PF02,CUST00100,2026-05-17,2026-05-17T13:50:15Z,5.57,0.63,6.2,0.0,EUR,Card payment 10,2,38
RC-WDF01-0016264,WDF01-0016264,WDF01,SM01,,2026-05-17,2026-05-17T13:37:54Z,2.76,0.39,3.15,0.0,EUR,Card payment 20,3,136
RC-WDF01-0016265,WDF01-0016265,WDF01,PF02,CUST00100,2026-05-18,2026-05-18T07:37:43Z,2.53,0.2,2.72,0.03,EUR,Card payment 10,2,36
RC-WDF01-0016266,WDF01-0016266,WDF01,PF02,CUST00315,2026-05-18,2026-05-18T07:16:19Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,49
RC-WDF01-0016267,WDF01-0016267,WDF01,PF02,CUST00214,2026-05-18,2026-05-18T07:47:11Z,1.64,0.31,1.95,0.0,EUR,Card payment 20,2,77
RC-WDF01-0016268,WDF01-0016268,WDF01,PF02,CUST00456,2026-05-18,2026-05-18T13:09:15Z,5.05,0.35,5.4,0.0,EUR,Card payment Master Card,2,49
RC-WDF01-0016269,WDF01-0016269,WDF01,PF02,CUST00457,2026-05-18,2026-05-18T14:17:31Z,3.07,0.38,3.45,0.0,EUR,Card payment 20,3,28
RC-WDF01-0016270,WDF01-0016270,WDF01,PF02,CUST00427,2026-05-18,2026-05-18T14:37:07Z,2.82,0.53,3.35,0.0,EUR,Card payment,3,38
RC-WDF01-0016271,WDF01-0016271,WDF01,SM01,,2026-05-18,2026-05-18T14:29:57Z,4.11,0.29,4.4,0.0,EUR,Card payment 20,2,149
RC-WDF01-0016272,WDF01-0016272,WDF01,PF02,CUST00108,2026-05-18,2026-05-18T14:26:13Z,1.89,0.36,2.25,0.0,EUR,Card payment 20,1,66
RC-WDF01-0016273,WDF01-0016273,WDF01,PF02,CUST00422,2026-05-18,2026-05-18T15:51:09Z,2.88,0.2,3.09,0.41,EUR,Card payment 20,2,33
RC-WDF01-0016274,WDF01-0016274,WDF01,SM01,CUST00176,2026-05-18,2026-05-18T16:59:21Z,2.06,0.39,2.45,0.0,EUR,Card payment 20,2,127
RC-WDF01-0016275,WDF01-0016275,WDF01,SM01,,2026-05-18,2026-05-18T16:40:17Z,3.68,0.42,4.1,0.0,EUR,Card payment 20,2,158
RC-WDF01-0016276,WDF01-0016276,WDF01,SM01,,2026-05-18,2026-05-18T16:58:58Z,0.93,0.07,1.0,0.0,EUR,Card payment VISA,1,142
RC-WDF01-0016277,WDF01-0016277,WDF01,SM01,,2026-05-18,2026-05-18T16:42:58Z,3.32,0.43,3.75,0.0,EUR,Card payment 20,3,131
RC-WDF01-0016278,WDF01-0016278,WDF01,SM01,,2026-05-18,2026-05-18T17:17:50Z,5.89,0.41,6.3,0.0,EUR,Card payment Master Card,2,120
RC-WDF01-0016279,WDF01-0016279,WDF01,SM01,CUST00013,2026-05-19,2026-05-19T06:38:53Z,0.21,0.04,0.25,0.0,EUR,Card payment 20,1,138
RC-WDF01-0016280,WDF01-0016280,WDF01,SM01,CUST00127,2026-05-19,2026-05-19T06:18:54Z,4.14,0.46,4.6,0.0,EUR,Card payment American Express,3,81
RC-WDF01-0016281,WDF01-0016281,WDF01,PF02,CUST00441,2026-05-19,2026-05-19T08:51:29Z,3.48,0.27,3.75,0.0,EUR,Card payment 20,3,53
RC-WDF01-0016282,WDF01-0016282,WDF01,PF02,CUST00080,2026-05-19,2026-05-19T08:26:56Z,1.43,0.27,1.7,0.0,EUR,Card payment 20,1,38
RC-WDF01-0016283,WDF01-0016283,WDF01,PF02,CUST00341,2026-05-19,2026-05-19T10:38:32Z,3.28,0.62,3.9,0.0,EUR,Card payment 20,1,42
RC-WDF01-0016284,WDF01-0016284,WDF01,PF02,CUST00387,2026-05-19,2026-05-19T12:18:12Z,8.73,0.6,9.33,0.37,EUR,Card payment 20,3,42
RC-WDF01-0016285,WDF01-0016285,WDF01,SM01,CUST00344,2026-05-19,2026-05-19T12:38:09Z,5.17,0.36,5.53,0.72,EUR,Card payment VISA,2,115
RC-WDF01-0016286,WDF01-0016286,WDF01,PF02,CUST00127,2026-05-19,2026-05-19T12:07:49Z,2.01,0.14,2.15,0.35,EUR,Card payment Master Card,1,59
