ID,hourStart,businessDate,hourOfDay,dayOfWeek,store_ID,article_ID,quantity,netRevenue,vatAmount,grossAmount,currency_code,isActual
HS-HAM01-019297,2026-04-25T14:00:00Z,2026-04-25,14,5,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019298,2026-04-25T14:00:00Z,2026-04-25,14,5,HAM01,AR00120,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019299,2026-04-25T15:00:00Z,2026-04-25,15,5,HAM01,AR00286,1.0,1.01,0.19,1.2,EUR,True
HS-HAM01-019300,2026-04-25T16:00:00Z,2026-04-25,16,5,HAM01,AR00286,1.0,1.01,0.19,1.2,EUR,True
HS-HAM01-019301,2026-04-25T17:00:00Z,2026-04-25,17,5,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019302,2026-04-25T18:00:00Z,2026-04-25,18,5,HAM01,AR90027,1.0,1.34,0.26,1.6,EUR,True
HS-HAM01-019303,2026-04-26T09:00:00Z,2026-04-26,9,6,HAM01,AR00005,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019304,2026-04-26T10:00:00Z,2026-04-26,10,6,HAM01,AR00397,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019305,2026-04-26T11:00:00Z,2026-04-26,11,6,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019306,2026-04-26T12:00:00Z,2026-04-26,12,6,HAM01,AR90041,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019307,2026-04-26T12:00:00Z,2026-04-26,12,6,HAM01,AR00194,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019308,2026-04-26T14:00:00Z,2026-04-26,14,6,HAM01,AR00165,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019309,2026-04-26T15:00:00Z,2026-04-26,15,6,HAM01,AR00040,1.0,3.08,0.22,3.3,EUR,True
HS-HAM01-019310,2026-04-26T15:00:00Z,2026-04-26,15,6,HAM01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019311,2026-04-26T15:00:00Z,2026-04-26,15,6,HAM01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019312,2026-04-26T15:00:00Z,2026-04-26,15,6,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019313,2026-04-26T15:00:00Z,2026-04-26,15,6,HAM01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019314,2026-04-26T15:00:00Z,2026-04-26,15,6,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019315,2026-04-26T16:00:00Z,2026-04-26,16,6,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019316,2026-04-26T16:00:00Z,2026-04-26,16,6,HAM01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019317,2026-04-26T16:00:00Z,2026-04-26,16,6,HAM01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019318,2026-04-26T16:00:00Z,2026-04-26,16,6,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019319,2026-04-26T16:00:00Z,2026-04-26,16,6,HAM01,AR90011,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019320,2026-04-26T17:00:00Z,2026-04-26,17,6,HAM01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019321,2026-04-26T17:00:00Z,2026-04-26,17,6,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019322,2026-04-26T17:00:00Z,2026-04-26,17,6,HAM01,AR00208,1.0,0.47,0.03,0.5,EUR,True
HS-HAM01-019323,2026-04-26T17:00:00Z,2026-04-26,17,6,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019324,2026-04-26T17:00:00Z,2026-04-26,17,6,HAM01,AR00209,1.0,0.47,0.03,0.5,EUR,True
HS-HAM01-019325,2026-04-26T18:00:00Z,2026-04-26,18,6,HAM01,AR90014,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019326,2026-04-26T19:00:00Z,2026-04-26,19,6,HAM01,AR00243,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019327,2026-04-26T19:00:00Z,2026-04-26,19,6,HAM01,AR00161,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019328,2026-04-26T21:00:00Z,2026-04-26,21,6,HAM01,AR00387,1.0,2.8,0.2,3.0,EUR,True
HS-HAM01-019329,2026-04-27T09:00:00Z,2026-04-27,9,0,HAM01,AR00387,1.0,2.8,0.2,3.0,EUR,True
HS-HAM01-019330,2026-04-27T10:00:00Z,2026-04-27,10,0,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019331,2026-04-27T11:00:00Z,2026-04-27,11,0,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019332,2026-04-27T11:00:00Z,2026-04-27,11,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019333,2026-04-27T11:00:00Z,2026-04-27,11,0,HAM01,AR00095,1.0,2.43,0.17,2.6,EUR,True
HS-HAM01-019334,2026-04-27T12:00:00Z,2026-04-27,12,0,HAM01,AR90013,2.0,2.86,0.54,3.4,EUR,True
HS-HAM01-019335,2026-04-27T12:00:00Z,2026-04-27,12,0,HAM01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019336,2026-04-27T12:00:00Z,2026-04-27,12,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019337,2026-04-27T12:00:00Z,2026-04-27,12,0,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019338,2026-04-27T12:00:00Z,2026-04-27,12,0,HAM01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019339,2026-04-27T12:00:00Z,2026-04-27,12,0,HAM01,AR90011,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019340,2026-04-27T12:00:00Z,2026-04-27,12,0,HAM01,AR00187,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019341,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR00055,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019342,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-HAM01-019343,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR00176,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019344,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019345,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019346,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019347,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR00198,1.0,1.68,0.32,2.0,EUR,True
HS-HAM01-019348,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR00159,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019349,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019350,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019351,2026-04-27T13:00:00Z,2026-04-27,13,0,HAM01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019352,2026-04-27T14:00:00Z,2026-04-27,14,0,HAM01,AR00279,1.0,10.0,1.9,11.9,EUR,True
HS-HAM01-019353,2026-04-27T14:00:00Z,2026-04-27,14,0,HAM01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019354,2026-04-27T14:00:00Z,2026-04-27,14,0,HAM01,AR00039,2.0,1.86,0.14,2.0,EUR,True
HS-HAM01-019355,2026-04-27T14:00:00Z,2026-04-27,14,0,HAM01,AR90042,1.0,1.6,0.3,1.9,EUR,True
HS-HAM01-019356,2026-04-27T14:00:00Z,2026-04-27,14,0,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019357,2026-04-27T14:00:00Z,2026-04-27,14,0,HAM01,AR00009,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019358,2026-04-27T14:00:00Z,2026-04-27,14,0,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019359,2026-04-27T15:00:00Z,2026-04-27,15,0,HAM01,AR90015,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019360,2026-04-27T15:00:00Z,2026-04-27,15,0,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019361,2026-04-27T15:00:00Z,2026-04-27,15,0,HAM01,AR00401,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019362,2026-04-27T15:00:00Z,2026-04-27,15,0,HAM01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-HAM01-019363,2026-04-27T15:00:00Z,2026-04-27,15,0,HAM01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019364,2026-04-27T15:00:00Z,2026-04-27,15,0,HAM01,AR00324,1.0,3.08,0.22,3.3,EUR,True
HS-HAM01-019365,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR00407,1.0,2.99,0.21,3.2,EUR,True
HS-HAM01-019366,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR00121,1.0,2.06,0.14,2.2,EUR,True
HS-HAM01-019367,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019368,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR00160,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019369,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR90040,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019370,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019371,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019372,2026-04-27T16:00:00Z,2026-04-27,16,0,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019373,2026-04-27T17:00:00Z,2026-04-27,17,0,HAM01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019374,2026-04-27T17:00:00Z,2026-04-27,17,0,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019375,2026-04-27T17:00:00Z,2026-04-27,17,0,HAM01,AR00276,1.0,2.02,0.38,2.4,EUR,True
HS-HAM01-019376,2026-04-27T17:00:00Z,2026-04-27,17,0,HAM01,AR90033,1.0,1.01,0.19,1.2,EUR,True
HS-HAM01-019377,2026-04-27T17:00:00Z,2026-04-27,17,0,HAM01,AR90036,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019378,2026-04-27T17:00:00Z,2026-04-27,17,0,HAM01,AR00220,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019379,2026-04-27T18:00:00Z,2026-04-27,18,0,HAM01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019380,2026-04-27T18:00:00Z,2026-04-27,18,0,HAM01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019381,2026-04-27T18:00:00Z,2026-04-27,18,0,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019382,2026-04-27T18:00:00Z,2026-04-27,18,0,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019383,2026-04-27T18:00:00Z,2026-04-27,18,0,HAM01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019384,2026-04-27T18:00:00Z,2026-04-27,18,0,HAM01,AR00367,1.0,3.5,0.25,3.75,EUR,True
HS-HAM01-019385,2026-04-27T19:00:00Z,2026-04-27,19,0,HAM01,AR00060,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019386,2026-04-27T19:00:00Z,2026-04-27,19,0,HAM01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-HAM01-019387,2026-04-27T19:00:00Z,2026-04-27,19,0,HAM01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019388,2026-04-27T19:00:00Z,2026-04-27,19,0,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019389,2026-04-27T20:00:00Z,2026-04-27,20,0,HAM01,AR90055,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019390,2026-04-27T21:00:00Z,2026-04-27,21,0,HAM01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019391,2026-04-27T21:00:00Z,2026-04-27,21,0,HAM01,AR00009,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019392,2026-04-27T21:00:00Z,2026-04-27,21,0,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019393,2026-04-28T09:00:00Z,2026-04-28,9,1,HAM01,AR00320,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019394,2026-04-28T10:00:00Z,2026-04-28,10,1,HAM01,AR00275,1.0,2.02,0.38,2.4,EUR,True
HS-HAM01-019395,2026-04-28T10:00:00Z,2026-04-28,10,1,HAM01,AR90011,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019396,2026-04-28T11:00:00Z,2026-04-28,11,1,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019397,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00416,1.0,1.68,0.32,2.0,EUR,True
HS-HAM01-019398,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00087,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019399,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00059,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019400,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00189,1.0,2.06,0.14,2.2,EUR,True
HS-HAM01-019401,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019402,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00293,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019403,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00162,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019404,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00282,1.0,2.76,0.19,2.95,EUR,True
HS-HAM01-019405,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019406,2026-04-28T12:00:00Z,2026-04-28,12,1,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019407,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019408,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR90055,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019409,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR90037,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019410,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019411,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019412,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR00006,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019413,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR00029,1.0,3.27,0.23,3.5,EUR,True
HS-HAM01-019414,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019415,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019416,2026-04-28T13:00:00Z,2026-04-28,13,1,HAM01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019417,2026-04-28T14:00:00Z,2026-04-28,14,1,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019418,2026-04-28T14:00:00Z,2026-04-28,14,1,HAM01,AR90003,1.0,0.13,0.02,0.15,EUR,True
HS-HAM01-019419,2026-04-28T14:00:00Z,2026-04-28,14,1,HAM01,AR00187,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019420,2026-04-28T14:00:00Z,2026-04-28,14,1,HAM01,AR90025,1.0,1.01,0.19,1.2,EUR,True
HS-HAM01-019421,2026-04-28T15:00:00Z,2026-04-28,15,1,HAM01,AR90019,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019422,2026-04-28T15:00:00Z,2026-04-28,15,1,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019423,2026-04-28T15:00:00Z,2026-04-28,15,1,HAM01,AR00213,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019424,2026-04-28T15:00:00Z,2026-04-28,15,1,HAM01,AR90027,1.0,1.34,0.26,1.6,EUR,True
HS-HAM01-019425,2026-04-28T15:00:00Z,2026-04-28,15,1,HAM01,AR00121,1.0,2.06,0.14,2.2,EUR,True
HS-HAM01-019426,2026-04-28T15:00:00Z,2026-04-28,15,1,HAM01,AR90054,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019427,2026-04-28T15:00:00Z,2026-04-28,15,1,HAM01,AR90038,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019428,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR90012,2.0,2.86,0.54,3.4,EUR,True
HS-HAM01-019429,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019430,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-HAM01-019431,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR90034,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019432,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR00008,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019433,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR00120,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019434,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR90019,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019435,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019436,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR00137,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019437,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019438,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR90054,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019439,2026-04-28T16:00:00Z,2026-04-28,16,1,HAM01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019440,2026-04-28T17:00:00Z,2026-04-28,17,1,HAM01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019441,2026-04-28T17:00:00Z,2026-04-28,17,1,HAM01,AR00159,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019442,2026-04-28T17:00:00Z,2026-04-28,17,1,HAM01,AR00120,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019443,2026-04-28T17:00:00Z,2026-04-28,17,1,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019444,2026-04-28T17:00:00Z,2026-04-28,17,1,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019445,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019446,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR00244,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019447,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR90004,1.0,0.21,0.04,0.25,EUR,True
HS-HAM01-019448,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR00187,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019449,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR00333,1.0,1.89,0.36,2.25,EUR,True
HS-HAM01-019450,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR00242,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019451,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR90011,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019452,2026-04-28T18:00:00Z,2026-04-28,18,1,HAM01,AR00210,1.0,1.12,0.08,1.2,EUR,True
HS-HAM01-019453,2026-04-28T19:00:00Z,2026-04-28,19,1,HAM01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-HAM01-019454,2026-04-28T19:00:00Z,2026-04-28,19,1,HAM01,AR00025,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019455,2026-04-28T19:00:00Z,2026-04-28,19,1,HAM01,AR90009,1.0,1.34,0.26,1.6,EUR,True
HS-HAM01-019456,2026-04-28T20:00:00Z,2026-04-28,20,1,HAM01,AR00002,1.0,0.47,0.03,0.5,EUR,True
HS-HAM01-019457,2026-04-28T20:00:00Z,2026-04-28,20,1,HAM01,AR00064,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019458,2026-04-28T21:00:00Z,2026-04-28,21,1,HAM01,AR00006,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019459,2026-04-28T21:00:00Z,2026-04-28,21,1,HAM01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019460,2026-04-28T21:00:00Z,2026-04-28,21,1,HAM01,AR00136,1.0,2.52,0.18,2.7,EUR,True
HS-HAM01-019461,2026-04-29T08:00:00Z,2026-04-29,8,2,HAM01,AR00193,1.0,1.31,0.09,1.4,EUR,True
HS-HAM01-019462,2026-04-29T09:00:00Z,2026-04-29,9,2,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019463,2026-04-29T10:00:00Z,2026-04-29,10,2,HAM01,AR00360,1.0,13.93,0.97,14.9,EUR,True
HS-HAM01-019464,2026-04-29T10:00:00Z,2026-04-29,10,2,HAM01,AR00158,1.0,3.55,0.25,3.8,EUR,True
HS-HAM01-019465,2026-04-29T10:00:00Z,2026-04-29,10,2,HAM01,AR90040,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019466,2026-04-29T11:00:00Z,2026-04-29,11,2,HAM01,AR00031,1.0,1.4,0.1,1.5,EUR,True
HS-HAM01-019467,2026-04-29T11:00:00Z,2026-04-29,11,2,HAM01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019468,2026-04-29T11:00:00Z,2026-04-29,11,2,HAM01,AR00010,2.0,1.86,0.14,2.0,EUR,True
HS-HAM01-019469,2026-04-29T11:00:00Z,2026-04-29,11,2,HAM01,AR00084,1.0,1.87,0.13,2.0,EUR,True
HS-HAM01-019470,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00094,1.0,0.25,0.05,0.3,EUR,True
HS-HAM01-019471,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019472,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00395,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019473,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00289,1.0,1.85,0.35,2.2,EUR,True
HS-HAM01-019474,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00194,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019475,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00080,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019476,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00399,1.0,2.57,0.18,2.75,EUR,True
HS-HAM01-019477,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR90019,1.0,1.64,0.31,1.95,EUR,True
HS-HAM01-019478,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00040,1.0,3.08,0.22,3.3,EUR,True
HS-HAM01-019479,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00245,1.0,2.9,0.2,3.1,EUR,True
HS-HAM01-019480,2026-04-29T12:00:00Z,2026-04-29,12,2,HAM01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019481,2026-04-29T13:00:00Z,2026-04-29,13,2,HAM01,AR00011,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019482,2026-04-29T13:00:00Z,2026-04-29,13,2,HAM01,AR90039,1.0,1.26,0.24,1.5,EUR,True
HS-HAM01-019483,2026-04-29T14:00:00Z,2026-04-29,14,2,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019484,2026-04-29T14:00:00Z,2026-04-29,14,2,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019485,2026-04-29T14:00:00Z,2026-04-29,14,2,HAM01,AR90003,2.0,0.26,0.04,0.3,EUR,True
HS-HAM01-019486,2026-04-29T14:00:00Z,2026-04-29,14,2,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019487,2026-04-29T14:00:00Z,2026-04-29,14,2,HAM01,AR00394,1.0,2.71,0.19,2.9,EUR,True
HS-HAM01-019488,2026-04-29T15:00:00Z,2026-04-29,15,2,HAM01,AR00010,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019489,2026-04-29T15:00:00Z,2026-04-29,15,2,HAM01,AR00204,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019490,2026-04-29T15:00:00Z,2026-04-29,15,2,HAM01,AR90013,1.0,1.43,0.27,1.7,EUR,True
HS-HAM01-019491,2026-04-29T15:00:00Z,2026-04-29,15,2,HAM01,AR00240,1.0,1.78,0.12,1.9,EUR,True
HS-HAM01-019492,2026-04-29T15:00:00Z,2026-04-29,15,2,HAM01,AR00039,1.0,0.93,0.07,1.0,EUR,True
HS-HAM01-019493,2026-04-29T15:00:00Z,2026-04-29,15,2,HAM01,AR00188,1.0,1.68,0.12,1.8,EUR,True
HS-HAM01-019494,2026-04-29T15:00:00Z,2026-04-29,15,2,HAM01,AR90004,2.0,0.42,0.08,0.5,EUR,True
HS-HAM01-019495,2026-04-29T16:00:00Z,2026-04-29,16,2,HAM01,AR90002,1.0,0.07,0.01,0.08,EUR,True
HS-HAM01-019496,2026-04-29T16:00:00Z,2026-04-29,16,2,HAM01,AR00241,1.0,2.34,0.16,2.5,EUR,True
HS-HAM01-019497,2026-04-29T16:00:00Z,2026-04-29,16,2,HAM01,AR90055,1.0,1.43,0.27,1.7,EUR,True
