ID,store_ID,hourStart,businessDate,hourOfDay,visitors,conversionRate,avgDwellSeconds
FF-WDF01-2026-03-14T19,WDF01,2026-03-14T19:00:00Z,2026-03-14,19,1,1.0,44
FF-WDF01-2026-03-14T23,WDF01,2026-03-14T23:00:00Z,2026-03-14,23,2,1.0,59
FF-WDF01-2026-03-15T00,WDF01,2026-03-15T00:00:00Z,2026-03-15,0,1,1.0,54
FF-WDF01-2026-03-15T02,WDF01,2026-03-15T02:00:00Z,2026-03-15,2,1,1.0,51
FF-WDF01-2026-03-15T11,WDF01,2026-03-15T11:00:00Z,2026-03-15,11,1,1.0,51
FF-WDF01-2026-03-15T13,WDF01,2026-03-15T13:00:00Z,2026-03-15,13,1,1.0,41
FF-WDF01-2026-03-15T14,WDF01,2026-03-15T14:00:00Z,2026-03-15,14,1,1.0,46
FF-WDF01-2026-03-15T15,WDF01,2026-03-15T15:00:00Z,2026-03-15,15,6,0.8333,68
FF-WDF01-2026-03-15T18,WDF01,2026-03-15T18:00:00Z,2026-03-15,18,2,1.0,49
FF-WDF01-2026-03-16T08,WDF01,2026-03-16T08:00:00Z,2026-03-16,8,1,1.0,59
FF-WDF01-2026-03-16T12,WDF01,2026-03-16T12:00:00Z,2026-03-16,12,1,1.0,67
FF-WDF01-2026-03-16T13,WDF01,2026-03-16T13:00:00Z,2026-03-16,13,1,1.0,38
FF-WDF01-2026-03-16T14,WDF01,2026-03-16T14:00:00Z,2026-03-16,14,5,1.0,24
FF-WDF01-2026-03-16T15,WDF01,2026-03-16T15:00:00Z,2026-03-16,15,4,0.75,30
FF-WDF01-2026-03-16T16,WDF01,2026-03-16T16:00:00Z,2026-03-16,16,5,1.0,51
FF-WDF01-2026-03-16T17,WDF01,2026-03-16T17:00:00Z,2026-03-16,17,1,1.0,15
FF-WDF01-2026-03-16T18,WDF01,2026-03-16T18:00:00Z,2026-03-16,18,9,0.8889,42
FF-WDF01-2026-03-16T19,WDF01,2026-03-16T19:00:00Z,2026-03-16,19,3,1.0,74
FF-WDF01-2026-03-16T21,WDF01,2026-03-16T21:00:00Z,2026-03-16,21,3,0.6667,59
FF-WDF01-2026-03-17T09,WDF01,2026-03-17T09:00:00Z,2026-03-17,9,2,1.0,53
FF-WDF01-2026-03-17T10,WDF01,2026-03-17T10:00:00Z,2026-03-17,10,1,1.0,31
FF-WDF01-2026-03-17T11,WDF01,2026-03-17T11:00:00Z,2026-03-17,11,1,1.0,74
FF-WDF01-2026-03-17T13,WDF01,2026-03-17T13:00:00Z,2026-03-17,13,1,1.0,66
FF-WDF01-2026-03-17T14,WDF01,2026-03-17T14:00:00Z,2026-03-17,14,15,1.0,33
FF-WDF01-2026-03-17T15,WDF01,2026-03-17T15:00:00Z,2026-03-17,15,1,1.0,56
FF-WDF01-2026-03-17T16,WDF01,2026-03-17T16:00:00Z,2026-03-17,16,2,1.0,51
FF-WDF01-2026-03-17T17,WDF01,2026-03-17T17:00:00Z,2026-03-17,17,1,1.0,35
FF-WDF01-2026-03-17T18,WDF01,2026-03-17T18:00:00Z,2026-03-17,18,1,1.0,35
FF-WDF01-2026-03-17T20,WDF01,2026-03-17T20:00:00Z,2026-03-17,20,3,1.0,78
FF-WDF01-2026-03-17T21,WDF01,2026-03-17T21:00:00Z,2026-03-17,21,1,1.0,48
FF-WDF01-2026-03-17T23,WDF01,2026-03-17T23:00:00Z,2026-03-17,23,1,1.0,18
FF-WDF01-2026-03-18T09,WDF01,2026-03-18T09:00:00Z,2026-03-18,9,1,1.0,94
FF-WDF01-2026-03-18T10,WDF01,2026-03-18T10:00:00Z,2026-03-18,10,4,0.75,46
FF-WDF01-2026-03-18T11,WDF01,2026-03-18T11:00:00Z,2026-03-18,11,1,1.0,53
FF-WDF01-2026-03-18T12,WDF01,2026-03-18T12:00:00Z,2026-03-18,12,3,0.6667,67
FF-WDF01-2026-03-18T13,WDF01,2026-03-18T13:00:00Z,2026-03-18,13,3,0.6667,26
FF-WDF01-2026-03-18T14,WDF01,2026-03-18T14:00:00Z,2026-03-18,14,1,1.0,65
FF-WDF01-2026-03-18T15,WDF01,2026-03-18T15:00:00Z,2026-03-18,15,1,1.0,62
FF-WDF01-2026-03-18T16,WDF01,2026-03-18T16:00:00Z,2026-03-18,16,3,1.0,54
FF-WDF01-2026-03-18T17,WDF01,2026-03-18T17:00:00Z,2026-03-18,17,2,1.0,53
FF-WDF01-2026-03-18T18,WDF01,2026-03-18T18:00:00Z,2026-03-18,18,4,0.75,65
FF-WDF01-2026-03-18T19,WDF01,2026-03-18T19:00:00Z,2026-03-18,19,4,1.0,39
FF-WDF01-2026-03-18T20,WDF01,2026-03-18T20:00:00Z,2026-03-18,20,3,0.6667,41
FF-WDF01-2026-03-18T23,WDF01,2026-03-18T23:00:00Z,2026-03-18,23,2,1.0,61
FF-WDF01-2026-03-19T08,WDF01,2026-03-19T08:00:00Z,2026-03-19,8,1,1.0,70
FF-WDF01-2026-03-19T09,WDF01,2026-03-19T09:00:00Z,2026-03-19,9,3,0.6667,42
FF-WDF01-2026-03-19T12,WDF01,2026-03-19T12:00:00Z,2026-03-19,12,1,1.0,31
FF-WDF01-2026-03-19T13,WDF01,2026-03-19T13:00:00Z,2026-03-19,13,1,1.0,51
FF-WDF01-2026-03-19T14,WDF01,2026-03-19T14:00:00Z,2026-03-19,14,3,0.6667,60
FF-WDF01-2026-03-19T15,WDF01,2026-03-19T15:00:00Z,2026-03-19,15,1,1.0,55
FF-WDF01-2026-03-19T16,WDF01,2026-03-19T16:00:00Z,2026-03-19,16,3,1.0,42
FF-WDF01-2026-03-19T17,WDF01,2026-03-19T17:00:00Z,2026-03-19,17,1,1.0,30
FF-WDF01-2026-03-19T18,WDF01,2026-03-19T18:00:00Z,2026-03-19,18,2,1.0,54
FF-WDF01-2026-03-19T19,WDF01,2026-03-19T19:00:00Z,2026-03-19,19,2,0.5,42
FF-WDF01-2026-03-20T10,WDF01,2026-03-20T10:00:00Z,2026-03-20,10,1,1.0,48
FF-WDF01-2026-03-20T13,WDF01,2026-03-20T13:00:00Z,2026-03-20,13,1,1.0,51
FF-WDF01-2026-03-20T14,WDF01,2026-03-20T14:00:00Z,2026-03-20,14,1,1.0,37
FF-WDF01-2026-03-20T15,WDF01,2026-03-20T15:00:00Z,2026-03-20,15,9,0.7778,47
FF-WDF01-2026-03-20T16,WDF01,2026-03-20T16:00:00Z,2026-03-20,16,1,1.0,34
FF-WDF01-2026-03-20T18,WDF01,2026-03-20T18:00:00Z,2026-03-20,18,7,0.7143,25
FF-WDF01-2026-03-20T19,WDF01,2026-03-20T19:00:00Z,2026-03-20,19,3,0.6667,72
FF-WDF01-2026-03-20T20,WDF01,2026-03-20T20:00:00Z,2026-03-20,20,2,1.0,61
FF-WDF01-2026-03-20T23,WDF01,2026-03-20T23:00:00Z,2026-03-20,23,2,1.0,38
FF-WDF01-2026-03-21T11,WDF01,2026-03-21T11:00:00Z,2026-03-21,11,3,1.0,42
FF-WDF01-2026-03-21T13,WDF01,2026-03-21T13:00:00Z,2026-03-21,13,6,0.8333,28
FF-WDF01-2026-03-21T14,WDF01,2026-03-21T14:00:00Z,2026-03-21,14,1,1.0,18
FF-WDF01-2026-03-22T12,WDF01,2026-03-22T12:00:00Z,2026-03-22,12,1,1.0,75
FF-WDF01-2026-03-22T17,WDF01,2026-03-22T17:00:00Z,2026-03-22,17,7,0.7143,64
FF-WDF01-2026-03-22T20,WDF01,2026-03-22T20:00:00Z,2026-03-22,20,3,1.0,47
FF-WDF01-2026-03-23T11,WDF01,2026-03-23T11:00:00Z,2026-03-23,11,1,1.0,83
FF-WDF01-2026-03-23T12,WDF01,2026-03-23T12:00:00Z,2026-03-23,12,3,0.6667,31
FF-WDF01-2026-03-23T13,WDF01,2026-03-23T13:00:00Z,2026-03-23,13,5,0.6,59
FF-WDF01-2026-03-23T14,WDF01,2026-03-23T14:00:00Z,2026-03-23,14,6,0.8333,92
FF-WDF01-2026-03-23T15,WDF01,2026-03-23T15:00:00Z,2026-03-23,15,6,0.8333,25
FF-WDF01-2026-03-23T16,WDF01,2026-03-23T16:00:00Z,2026-03-23,16,1,1.0,57
FF-WDF01-2026-03-23T17,WDF01,2026-03-23T17:00:00Z,2026-03-23,17,1,1.0,41
FF-WDF01-2026-03-23T18,WDF01,2026-03-23T18:00:00Z,2026-03-23,18,1,1.0,52
FF-WDF01-2026-03-23T19,WDF01,2026-03-23T19:00:00Z,2026-03-23,19,4,0.75,61
FF-WDF01-2026-03-23T20,WDF01,2026-03-23T20:00:00Z,2026-03-23,20,4,0.75,67
FF-WDF01-2026-03-24T09,WDF01,2026-03-24T09:00:00Z,2026-03-24,9,2,1.0,41
FF-WDF01-2026-03-24T10,WDF01,2026-03-24T10:00:00Z,2026-03-24,10,1,1.0,65
FF-WDF01-2026-03-24T11,WDF01,2026-03-24T11:00:00Z,2026-03-24,11,4,0.75,32
FF-WDF01-2026-03-24T12,WDF01,2026-03-24T12:00:00Z,2026-03-24,12,7,0.8571,54
FF-WDF01-2026-03-24T13,WDF01,2026-03-24T13:00:00Z,2026-03-24,13,2,1.0,51
FF-WDF01-2026-03-24T14,WDF01,2026-03-24T14:00:00Z,2026-03-24,14,1,1.0,35
FF-WDF01-2026-03-24T15,WDF01,2026-03-24T15:00:00Z,2026-03-24,15,3,0.6667,42
FF-WDF01-2026-03-24T16,WDF01,2026-03-24T16:00:00Z,2026-03-24,16,1,1.0,46
FF-WDF01-2026-03-24T17,WDF01,2026-03-24T17:00:00Z,2026-03-24,17,3,0.6667,29
FF-WDF01-2026-03-24T18,WDF01,2026-03-24T18:00:00Z,2026-03-24,18,1,1.0,29
FF-WDF01-2026-03-24T19,WDF01,2026-03-24T19:00:00Z,2026-03-24,19,1,1.0,7
FF-WDF01-2026-03-24T21,WDF01,2026-03-24T21:00:00Z,2026-03-24,21,3,1.0,47
FF-WDF01-2026-03-24T22,WDF01,2026-03-24T22:00:00Z,2026-03-24,22,2,1.0,58
FF-WDF01-2026-03-25T00,WDF01,2026-03-25T00:00:00Z,2026-03-25,0,1,1.0,28
FF-WDF01-2026-03-25T13,WDF01,2026-03-25T13:00:00Z,2026-03-25,13,3,0.6667,47
FF-WDF01-2026-03-25T14,WDF01,2026-03-25T14:00:00Z,2026-03-25,14,3,0.6667,18
FF-WDF01-2026-03-25T15,WDF01,2026-03-25T15:00:00Z,2026-03-25,15,3,0.6667,37
FF-WDF01-2026-03-25T16,WDF01,2026-03-25T16:00:00Z,2026-03-25,16,5,0.8,45
FF-WDF01-2026-03-25T19,WDF01,2026-03-25T19:00:00Z,2026-03-25,19,1,1.0,21
FF-WDF01-2026-03-26T11,WDF01,2026-03-26T11:00:00Z,2026-03-26,11,5,0.8,55
FF-WDF01-2026-03-26T12,WDF01,2026-03-26T12:00:00Z,2026-03-26,12,1,1.0,70
FF-WDF01-2026-03-26T13,WDF01,2026-03-26T13:00:00Z,2026-03-26,13,5,0.8,47
FF-WDF01-2026-03-26T14,WDF01,2026-03-26T14:00:00Z,2026-03-26,14,6,0.8333,29
FF-WDF01-2026-03-26T15,WDF01,2026-03-26T15:00:00Z,2026-03-26,15,4,0.75,15
FF-WDF01-2026-03-26T17,WDF01,2026-03-26T17:00:00Z,2026-03-26,17,6,0.8333,73
FF-WDF01-2026-03-26T18,WDF01,2026-03-26T18:00:00Z,2026-03-26,18,1,1.0,75
FF-WDF01-2026-03-26T19,WDF01,2026-03-26T19:00:00Z,2026-03-26,19,2,1.0,65
FF-WDF01-2026-03-26T20,WDF01,2026-03-26T20:00:00Z,2026-03-26,20,1,1.0,43
FF-WDF01-2026-03-26T21,WDF01,2026-03-26T21:00:00Z,2026-03-26,21,1,1.0,55
FF-WDF01-2026-03-27T09,WDF01,2026-03-27T09:00:00Z,2026-03-27,9,1,1.0,64
FF-WDF01-2026-03-27T10,WDF01,2026-03-27T10:00:00Z,2026-03-27,10,1,1.0,40
FF-WDF01-2026-03-27T11,WDF01,2026-03-27T11:00:00Z,2026-03-27,11,1,1.0,18
FF-WDF01-2026-03-27T12,WDF01,2026-03-27T12:00:00Z,2026-03-27,12,1,1.0,65
FF-WDF01-2026-03-27T13,WDF01,2026-03-27T13:00:00Z,2026-03-27,13,3,0.6667,49
FF-WDF01-2026-03-27T14,WDF01,2026-03-27T14:00:00Z,2026-03-27,14,1,1.0,75
FF-WDF01-2026-03-27T15,WDF01,2026-03-27T15:00:00Z,2026-03-27,15,5,0.8,52
FF-WDF01-2026-03-27T16,WDF01,2026-03-27T16:00:00Z,2026-03-27,16,4,0.75,29
FF-WDF01-2026-03-27T17,WDF01,2026-03-27T17:00:00Z,2026-03-27,17,3,0.6667,43
FF-WDF01-2026-03-27T19,WDF01,2026-03-27T19:00:00Z,2026-03-27,19,6,0.8333,54
FF-WDF01-2026-03-28T15,WDF01,2026-03-28T15:00:00Z,2026-03-28,15,3,0.6667,101
FF-WDF01-2026-03-29T11,WDF01,2026-03-29T11:00:00Z,2026-03-29,11,1,1.0,23
FF-WDF01-2026-03-29T13,WDF01,2026-03-29T13:00:00Z,2026-03-29,13,2,1.0,60
FF-WDF01-2026-03-29T16,WDF01,2026-03-29T16:00:00Z,2026-03-29,16,2,1.0,46
FF-WDF01-2026-03-29T17,WDF01,2026-03-29T17:00:00Z,2026-03-29,17,1,1.0,66
FF-WDF01-2026-03-30T09,WDF01,2026-03-30T09:00:00Z,2026-03-30,9,2,0.5,54
FF-WDF01-2026-03-30T13,WDF01,2026-03-30T13:00:00Z,2026-03-30,13,5,0.8,57
FF-WDF01-2026-03-30T14,WDF01,2026-03-30T14:00:00Z,2026-03-30,14,1,1.0,32
FF-WDF01-2026-03-30T15,WDF01,2026-03-30T15:00:00Z,2026-03-30,15,1,1.0,57
FF-WDF01-2026-03-30T16,WDF01,2026-03-30T16:00:00Z,2026-03-30,16,2,1.0,56
FF-WDF01-2026-03-30T18,WDF01,2026-03-30T18:00:00Z,2026-03-30,18,1,1.0,48
FF-WDF01-2026-03-30T19,WDF01,2026-03-30T19:00:00Z,2026-03-30,19,1,1.0,49
FF-WDF01-2026-03-31T08,WDF01,2026-03-31T08:00:00Z,2026-03-31,8,2,1.0,72
FF-WDF01-2026-03-31T11,WDF01,2026-03-31T11:00:00Z,2026-03-31,11,2,1.0,73
FF-WDF01-2026-03-31T12,WDF01,2026-03-31T12:00:00Z,2026-03-31,12,5,0.8,53
FF-WDF01-2026-03-31T13,WDF01,2026-03-31T13:00:00Z,2026-03-31,13,1,1.0,48
FF-WDF01-2026-03-31T14,WDF01,2026-03-31T14:00:00Z,2026-03-31,14,1,1.0,56
FF-WDF01-2026-03-31T15,WDF01,2026-03-31T15:00:00Z,2026-03-31,15,7,0.8571,72
FF-WDF01-2026-03-31T16,WDF01,2026-03-31T16:00:00Z,2026-03-31,16,7,0.8571,46
FF-WDF01-2026-03-31T17,WDF01,2026-03-31T17:00:00Z,2026-03-31,17,4,0.75,39
FF-WDF01-2026-03-31T19,WDF01,2026-03-31T19:00:00Z,2026-03-31,19,5,0.8,80
FF-WDF01-2026-03-31T22,WDF01,2026-03-31T22:00:00Z,2026-03-31,22,2,0.5,79
FF-WDF01-2026-04-01T08,WDF01,2026-04-01T08:00:00Z,2026-04-01,8,1,1.0,41
FF-WDF01-2026-04-01T10,WDF01,2026-04-01T10:00:00Z,2026-04-01,10,1,1.0,59
FF-WDF01-2026-04-01T11,WDF01,2026-04-01T11:00:00Z,2026-04-01,11,1,1.0,94
FF-WDF01-2026-04-01T12,WDF01,2026-04-01T12:00:00Z,2026-04-01,12,1,1.0,34
FF-WDF01-2026-04-01T13,WDF01,2026-04-01T13:00:00Z,2026-04-01,13,6,0.8333,109
FF-WDF01-2026-04-01T14,WDF01,2026-04-01T14:00:00Z,2026-04-01,14,6,0.8333,35
FF-WDF01-2026-04-01T16,WDF01,2026-04-01T16:00:00Z,2026-04-01,16,8,0.75,33
FF-WDF01-2026-04-01T17,WDF01,2026-04-01T17:00:00Z,2026-04-01,17,1,1.0,54
FF-WDF01-2026-04-01T18,WDF01,2026-04-01T18:00:00Z,2026-04-01,18,13,0.7692,55
FF-WDF01-2026-04-01T20,WDF01,2026-04-01T20:00:00Z,2026-04-01,20,1,1.0,51
FF-WDF01-2026-04-01T23,WDF01,2026-04-01T23:00:00Z,2026-04-01,23,1,1.0,62
FF-WDF01-2026-04-02T07,WDF01,2026-04-02T07:00:00Z,2026-04-02,7,1,1.0,30
FF-WDF01-2026-04-02T08,WDF01,2026-04-02T08:00:00Z,2026-04-02,8,1,1.0,52
FF-WDF01-2026-04-02T11,WDF01,2026-04-02T11:00:00Z,2026-04-02,11,1,1.0,74
FF-WDF01-2026-04-02T12,WDF01,2026-04-02T12:00:00Z,2026-04-02,12,1,1.0,69
FF-WDF01-2026-04-02T13,WDF01,2026-04-02T13:00:00Z,2026-04-02,13,1,1.0,33
FF-WDF01-2026-04-02T15,WDF01,2026-04-02T15:00:00Z,2026-04-02,15,8,0.75,54
FF-WDF01-2026-04-02T16,WDF01,2026-04-02T16:00:00Z,2026-04-02,16,1,1.0,41
FF-WDF01-2026-04-02T23,WDF01,2026-04-02T23:00:00Z,2026-04-02,23,1,1.0,52
FF-WDF01-2026-04-03T09,WDF01,2026-04-03T09:00:00Z,2026-04-03,9,1,1.0,13
FF-WDF01-2026-04-03T10,WDF01,2026-04-03T10:00:00Z,2026-04-03,10,1,1.0,27
FF-WDF01-2026-04-03T14,WDF01,2026-04-03T14:00:00Z,2026-04-03,14,4,0.75,57
FF-WDF01-2026-04-03T16,WDF01,2026-04-03T16:00:00Z,2026-04-03,16,8,0.625,72
FF-WDF01-2026-04-03T17,WDF01,2026-04-03T17:00:00Z,2026-04-03,17,1,1.0,59
FF-WDF01-2026-04-03T18,WDF01,2026-04-03T18:00:00Z,2026-04-03,18,2,1.0,53
FF-WDF01-2026-04-03T21,WDF01,2026-04-03T21:00:00Z,2026-04-03,21,1,1.0,33
FF-WDF01-2026-04-03T23,WDF01,2026-04-03T23:00:00Z,2026-04-03,23,10,0.8,64
FF-WDF01-2026-04-05T12,WDF01,2026-04-05T12:00:00Z,2026-04-05,12,15,0.6667,80
FF-WDF01-2026-04-05T13,WDF01,2026-04-05T13:00:00Z,2026-04-05,13,1,1.0,47
FF-WDF01-2026-04-05T15,WDF01,2026-04-05T15:00:00Z,2026-04-05,15,2,1.0,47
FF-WDF01-2026-04-05T16,WDF01,2026-04-05T16:00:00Z,2026-04-05,16,1,1.0,48
FF-WDF01-2026-04-05T22,WDF01,2026-04-05T22:00:00Z,2026-04-05,22,12,0.75,98
FF-WDF01-2026-04-06T11,WDF01,2026-04-06T11:00:00Z,2026-04-06,11,2,0.5,56
FF-WDF01-2026-04-06T14,WDF01,2026-04-06T14:00:00Z,2026-04-06,14,2,1.0,35
FF-WDF01-2026-04-06T15,WDF01,2026-04-06T15:00:00Z,2026-04-06,15,5,0.8,62
FF-WDF01-2026-04-06T17,WDF01,2026-04-06T17:00:00Z,2026-04-06,17,1,1.0,37
FF-WDF01-2026-04-06T20,WDF01,2026-04-06T20:00:00Z,2026-04-06,20,4,0.75,61
FF-WDF01-2026-04-06T22,WDF01,2026-04-06T22:00:00Z,2026-04-06,22,3,1.0,58
FF-WDF01-2026-04-07T07,WDF01,2026-04-07T07:00:00Z,2026-04-07,7,1,1.0,33
FF-WDF01-2026-04-07T12,WDF01,2026-04-07T12:00:00Z,2026-04-07,12,1,1.0,40
FF-WDF01-2026-04-07T13,WDF01,2026-04-07T13:00:00Z,2026-04-07,13,7,0.8571,13
FF-WDF01-2026-04-07T15,WDF01,2026-04-07T15:00:00Z,2026-04-07,15,1,1.0,52
FF-WDF01-2026-04-07T16,WDF01,2026-04-07T16:00:00Z,2026-04-07,16,4,0.75,31
FF-WDF01-2026-04-07T17,WDF01,2026-04-07T17:00:00Z,2026-04-07,17,5,0.8,11
FF-WDF01-2026-04-07T18,WDF01,2026-04-07T18:00:00Z,2026-04-07,18,2,1.0,31
FF-WDF01-2026-04-07T19,WDF01,2026-04-07T19:00:00Z,2026-04-07,19,2,1.0,57
FF-WDF01-2026-04-07T22,WDF01,2026-04-07T22:00:00Z,2026-04-07,22,1,1.0,62
FF-WDF01-2026-04-08T07,WDF01,2026-04-08T07:00:00Z,2026-04-08,7,1,1.0,58
FF-WDF01-2026-04-08T11,WDF01,2026-04-08T11:00:00Z,2026-04-08,11,1,1.0,38
FF-WDF01-2026-04-08T12,WDF01,2026-04-08T12:00:00Z,2026-04-08,12,2,1.0,16
FF-WDF01-2026-04-08T13,WDF01,2026-04-08T13:00:00Z,2026-04-08,13,1,1.0,34
FF-WDF01-2026-04-08T14,WDF01,2026-04-08T14:00:00Z,2026-04-08,14,3,0.6667,24
FF-WDF01-2026-04-08T15,WDF01,2026-04-08T15:00:00Z,2026-04-08,15,3,1.0,33
FF-WDF01-2026-04-09T07,WDF01,2026-04-09T07:00:00Z,2026-04-09,7,2,0.5,56
FF-WDF01-2026-04-09T09,WDF01,2026-04-09T09:00:00Z,2026-04-09,9,1,1.0,72
FF-WDF01-2026-04-09T11,WDF01,2026-04-09T11:00:00Z,2026-04-09,11,1,1.0,47
FF-WDF01-2026-04-09T12,WDF01,2026-04-09T12:00:00Z,2026-04-09,12,4,0.75,71
FF-WDF01-2026-04-09T13,WDF01,2026-04-09T13:00:00Z,2026-04-09,13,1,1.0,92
FF-WDF01-2026-04-09T14,WDF01,2026-04-09T14:00:00Z,2026-04-09,14,6,0.8333,41
FF-WDF01-2026-04-09T15,WDF01,2026-04-09T15:00:00Z,2026-04-09,15,2,1.0,47
FF-WDF01-2026-04-09T16,WDF01,2026-04-09T16:00:00Z,2026-04-09,16,2,1.0,48
FF-WDF01-2026-04-09T17,WDF01,2026-04-09T17:00:00Z,2026-04-09,17,1,1.0,91
FF-WDF01-2026-04-09T18,WDF01,2026-04-09T18:00:00Z,2026-04-09,18,3,1.0,43
FF-WDF01-2026-04-10T09,WDF01,2026-04-10T09:00:00Z,2026-04-10,9,1,1.0,42
FF-WDF01-2026-04-10T12,WDF01,2026-04-10T12:00:00Z,2026-04-10,12,1,1.0,46
FF-WDF01-2026-04-10T13,WDF01,2026-04-10T13:00:00Z,2026-04-10,13,3,0.6667,63
FF-WDF01-2026-04-10T14,WDF01,2026-04-10T14:00:00Z,2026-04-10,14,3,0.6667,48
FF-WDF01-2026-04-10T15,WDF01,2026-04-10T15:00:00Z,2026-04-10,15,3,0.6667,34
FF-WDF01-2026-04-11T11,WDF01,2026-04-11T11:00:00Z,2026-04-11,11,1,1.0,20
FF-WDF01-2026-04-11T14,WDF01,2026-04-11T14:00:00Z,2026-04-11,14,2,0.5,9
FF-WDF01-2026-04-11T17,WDF01,2026-04-11T17:00:00Z,2026-04-11,17,2,1.0,47
FF-WDF01-2026-04-11T19,WDF01,2026-04-11T19:00:00Z,2026-04-11,19,2,1.0,81
FF-WDF01-2026-04-11T22,WDF01,2026-04-11T22:00:00Z,2026-04-11,22,3,0.6667,42
FF-WDF01-2026-04-12T11,WDF01,2026-04-12T11:00:00Z,2026-04-12,11,1,1.0,42
FF-WDF01-2026-04-13T11,WDF01,2026-04-13T11:00:00Z,2026-04-13,11,1,1.0,72
FF-WDF01-2026-04-13T12,WDF01,2026-04-13T12:00:00Z,2026-04-13,12,1,1.0,29
FF-WDF01-2026-04-13T14,WDF01,2026-04-13T14:00:00Z,2026-04-13,14,1,1.0,27
FF-WDF01-2026-04-13T16,WDF01,2026-04-13T16:00:00Z,2026-04-13,16,3,0.6667,42
FF-WDF01-2026-04-13T17,WDF01,2026-04-13T17:00:00Z,2026-04-13,17,3,1.0,34
FF-WDF01-2026-04-13T18,WDF01,2026-04-13T18:00:00Z,2026-04-13,18,2,1.0,71
FF-WDF01-2026-04-13T19,WDF01,2026-04-13T19:00:00Z,2026-04-13,19,2,1.0,85
FF-WDF01-2026-04-13T21,WDF01,2026-04-13T21:00:00Z,2026-04-13,21,1,1.0,11
FF-WDF01-2026-04-14T08,WDF01,2026-04-14T08:00:00Z,2026-04-14,8,1,1.0,37
FF-WDF01-2026-04-14T09,WDF01,2026-04-14T09:00:00Z,2026-04-14,9,8,0.75,58
FF-WDF01-2026-04-14T10,WDF01,2026-04-14T10:00:00Z,2026-04-14,10,1,1.0,34
FF-WDF01-2026-04-14T11,WDF01,2026-04-14T11:00:00Z,2026-04-14,11,2,0.5,37
FF-WDF01-2026-04-14T12,WDF01,2026-04-14T12:00:00Z,2026-04-14,12,1,1.0,39
FF-WDF01-2026-04-14T13,WDF01,2026-04-14T13:00:00Z,2026-04-14,13,3,0.6667,86
FF-WDF01-2026-04-14T14,WDF01,2026-04-14T14:00:00Z,2026-04-14,14,4,0.75,46
FF-WDF01-2026-04-14T15,WDF01,2026-04-14T15:00:00Z,2026-04-14,15,1,1.0,76
FF-WDF01-2026-04-14T16,WDF01,2026-04-14T16:00:00Z,2026-04-14,16,7,0.8571,63
FF-WDF01-2026-04-14T17,WDF01,2026-04-14T17:00:00Z,2026-04-14,17,4,0.75,68
FF-WDF01-2026-04-14T18,WDF01,2026-04-14T18:00:00Z,2026-04-14,18,5,0.8,43
FF-WDF01-2026-04-14T19,WDF01,2026-04-14T19:00:00Z,2026-04-14,19,1,1.0,81
FF-WDF01-2026-04-14T20,WDF01,2026-04-14T20:00:00Z,2026-04-14,20,1,1.0,56
FF-WDF01-2026-04-14T22,WDF01,2026-04-14T22:00:00Z,2026-04-14,22,3,0.6667,64
FF-WDF01-2026-04-15T09,WDF01,2026-04-15T09:00:00Z,2026-04-15,9,6,0.6667,48
FF-WDF01-2026-04-15T11,WDF01,2026-04-15T11:00:00Z,2026-04-15,11,2,1.0,27
FF-WDF01-2026-04-15T12,WDF01,2026-04-15T12:00:00Z,2026-04-15,12,4,1.0,58
FF-WDF01-2026-04-15T13,WDF01,2026-04-15T13:00:00Z,2026-04-15,13,4,0.75,89
FF-WDF01-2026-04-15T14,WDF01,2026-04-15T14:00:00Z,2026-04-15,14,1,1.0,52
FF-WDF01-2026-04-15T17,WDF01,2026-04-15T17:00:00Z,2026-04-15,17,9,0.8889,28
FF-WDF01-2026-04-15T18,WDF01,2026-04-15T18:00:00Z,2026-04-15,18,2,1.0,54
FF-WDF01-2026-04-15T19,WDF01,2026-04-15T19:00:00Z,2026-04-15,19,1,1.0,52
FF-WDF01-2026-04-16T08,WDF01,2026-04-16T08:00:00Z,2026-04-16,8,5,1.0,26
FF-WDF01-2026-04-16T09,WDF01,2026-04-16T09:00:00Z,2026-04-16,9,3,0.6667,90
FF-WDF01-2026-04-16T10,WDF01,2026-04-16T10:00:00Z,2026-04-16,10,12,0.6667,46
FF-WDF01-2026-04-16T11,WDF01,2026-04-16T11:00:00Z,2026-04-16,11,5,0.8,47
FF-WDF01-2026-04-16T12,WDF01,2026-04-16T12:00:00Z,2026-04-16,12,4,0.75,37
FF-WDF01-2026-04-16T13,WDF01,2026-04-16T13:00:00Z,2026-04-16,13,4,0.75,40
FF-WDF01-2026-04-16T15,WDF01,2026-04-16T15:00:00Z,2026-04-16,15,11,0.9091,5
FF-WDF01-2026-04-16T16,WDF01,2026-04-16T16:00:00Z,2026-04-16,16,2,1.0,74
FF-WDF01-2026-04-16T17,WDF01,2026-04-16T17:00:00Z,2026-04-16,17,1,1.0,60
FF-WDF01-2026-04-16T18,WDF01,2026-04-16T18:00:00Z,2026-04-16,18,7,0.7143,36
FF-WDF01-2026-04-16T20,WDF01,2026-04-16T20:00:00Z,2026-04-16,20,3,0.6667,44
FF-WDF01-2026-04-16T21,WDF01,2026-04-16T21:00:00Z,2026-04-16,21,1,1.0,65
FF-WDF01-2026-04-17T10,WDF01,2026-04-17T10:00:00Z,2026-04-17,10,2,1.0,44
