ID,store_ID,article_ID,readingAt,sensorType,value,unit,isAnomaly
SN-MUC01-AR00395-2026-06-29-13-V,MUC01,AR00395,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.728,ratio,False
SN-MUC01-AR00395-2026-06-29-17-V,MUC01,AR00395,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.513,ratio,False
SN-MUC01-AR00394-2026-06-29-9-V,MUC01,AR00394,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.724,ratio,False
SN-MUC01-AR00394-2026-06-29-13-V,MUC01,AR00394,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.7,ratio,False
SN-MUC01-AR00394-2026-06-29-17-V,MUC01,AR00394,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.83,ratio,False
SN-MUC01-AR00010-2026-06-29-9-V,MUC01,AR00010,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.399,ratio,False
SN-MUC01-AR00010-2026-06-29-13-V,MUC01,AR00010,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.433,ratio,False
SN-MUC01-AR00010-2026-06-29-17-V,MUC01,AR00010,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.35,ratio,False
SN-MUC01-AR90034-2026-06-29-9-V,MUC01,AR90034,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.893,ratio,False
SN-MUC01-AR90034-2026-06-29-13-V,MUC01,AR90034,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.785,ratio,False
SN-MUC01-AR90034-2026-06-29-17-V,MUC01,AR90034,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.25,ratio,False
SN-MUC01-AR90012-2026-06-29-9-V,MUC01,AR90012,2026-06-29T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90012-2026-06-29-13-V,MUC01,AR90012,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.552,ratio,False
SN-MUC01-AR90012-2026-06-29-17-V,MUC01,AR90012,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.532,ratio,False
SN-MUC01-AR00188-2026-06-29-9-V,MUC01,AR00188,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.827,ratio,False
SN-MUC01-AR00188-2026-06-29-13-V,MUC01,AR00188,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.69,ratio,False
SN-MUC01-AR00188-2026-06-29-17-V,MUC01,AR00188,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.397,ratio,False
SN-MUC01-AR00009-2026-06-29-9-V,MUC01,AR00009,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.823,ratio,False
SN-MUC01-AR00009-2026-06-29-13-V,MUC01,AR00009,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.781,ratio,False
SN-MUC01-AR00009-2026-06-29-17-V,MUC01,AR00009,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.559,ratio,False
SN-MUC01-AR00245-2026-06-29-9-V,MUC01,AR00245,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.946,ratio,False
SN-MUC01-AR00245-2026-06-29-13-V,MUC01,AR00245,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.691,ratio,False
SN-MUC01-AR00245-2026-06-29-17-V,MUC01,AR00245,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.39,ratio,False
SN-MUC01-AR90015-2026-06-29-9-V,MUC01,AR90015,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.082,ratio,True
SN-MUC01-AR90015-2026-06-29-13-V,MUC01,AR90015,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.603,ratio,False
SN-MUC01-AR90015-2026-06-29-17-V,MUC01,AR90015,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.771,ratio,False
SN-MUC01-AR00084-2026-06-29-9-V,MUC01,AR00084,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.19,ratio,False
SN-MUC01-AR00084-2026-06-29-13-V,MUC01,AR00084,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.262,ratio,False
SN-MUC01-AR00084-2026-06-29-17-V,MUC01,AR00084,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.238,ratio,False
SN-MUC01-AR90014-2026-06-29-9-V,MUC01,AR90014,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.705,ratio,False
SN-MUC01-AR90014-2026-06-29-13-V,MUC01,AR90014,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.602,ratio,False
SN-MUC01-AR90014-2026-06-29-17-V,MUC01,AR90014,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.591,ratio,False
SN-MUC01-AR00136-2026-06-29-9-V,MUC01,AR00136,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.925,ratio,False
SN-MUC01-AR00136-2026-06-29-13-V,MUC01,AR00136,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.974,ratio,False
SN-MUC01-AR00136-2026-06-29-17-V,MUC01,AR00136,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.814,ratio,False
SN-MUC01-AR00240-2026-06-29-9-V,MUC01,AR00240,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.861,ratio,False
SN-MUC01-AR00240-2026-06-29-13-V,MUC01,AR00240,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.45,ratio,False
SN-MUC01-AR00240-2026-06-29-17-V,MUC01,AR00240,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.863,ratio,False
SN-MUC01-AR00080-2026-06-29-9-V,MUC01,AR00080,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.387,ratio,False
SN-MUC01-AR00080-2026-06-29-13-V,MUC01,AR00080,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.851,ratio,False
SN-MUC01-AR00080-2026-06-29-17-V,MUC01,AR00080,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.641,ratio,False
SN-MUC01-AR90036-2026-06-29-9-V,MUC01,AR90036,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.954,ratio,False
SN-MUC01-AR90036-2026-06-29-13-V,MUC01,AR90036,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.426,ratio,False
SN-MUC01-AR90036-2026-06-29-17-V,MUC01,AR90036,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.925,ratio,False
SN-MUC01-AR00241-2026-06-29-9-V,MUC01,AR00241,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.814,ratio,False
SN-MUC01-AR00241-2026-06-29-13-V,MUC01,AR00241,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.612,ratio,False
SN-MUC01-AR00241-2026-06-29-17-V,MUC01,AR00241,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.735,ratio,False
SN-MUC01-AR90019-2026-06-29-9-V,MUC01,AR90019,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.834,ratio,False
SN-MUC01-AR90019-2026-06-29-13-V,MUC01,AR90019,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.466,ratio,False
SN-MUC01-AR90019-2026-06-29-17-V,MUC01,AR90019,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.388,ratio,False
SN-MUC01-AR00011-2026-06-29-9-V,MUC01,AR00011,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.85,ratio,False
SN-MUC01-AR00011-2026-06-29-13-V,MUC01,AR00011,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.839,ratio,False
SN-MUC01-AR00011-2026-06-29-17-V,MUC01,AR00011,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.999,ratio,False
SN-MUC01-AR00001-2026-06-29-9-V,MUC01,AR00001,2026-06-29T09:00:00Z,VISION_STOCKOUT,0.449,ratio,False
SN-MUC01-AR00001-2026-06-29-13-V,MUC01,AR00001,2026-06-29T13:00:00Z,VISION_STOCKOUT,0.438,ratio,False
SN-MUC01-AR00001-2026-06-29-17-V,MUC01,AR00001,2026-06-29T17:00:00Z,VISION_STOCKOUT,0.697,ratio,False
SN-MUC01-AR90004-2026-06-29-ESL,MUC01,AR90004,2026-06-29T06:00:00Z,ESL,0.25,EUR,False
SN-MUC01-AR90003-2026-06-29-ESL,MUC01,AR90003,2026-06-29T06:00:00Z,ESL,0.15,EUR,False
SN-MUC01-AR90013-2026-06-29-ESL,MUC01,AR90013,2026-06-29T06:00:00Z,ESL,1.7,EUR,False
SN-MUC01-AR90002-2026-06-29-ESL,MUC01,AR90002,2026-06-29T06:00:00Z,ESL,0.08,EUR,False
SN-MUC01-AR90039-2026-06-29-ESL,MUC01,AR90039,2026-06-29T06:00:00Z,ESL,1.5,EUR,False
SN-MUC01-AR90018-2026-06-29-ESL,MUC01,AR90018,2026-06-29T06:00:00Z,ESL,1.95,EUR,False
SN-MUC01-AR00395-2026-06-29-ESL,MUC01,AR00395,2026-06-29T06:00:00Z,ESL,2.5,EUR,False
SN-MUC01-AR00394-2026-06-29-ESL,MUC01,AR00394,2026-06-29T06:00:00Z,ESL,2.9,EUR,False
SN-MUC01-2026-06-29-T0,MUC01,AR90021,2026-06-29T12:00:00Z,TEMPERATURE,5.84,C,False
SN-MUC01-2026-06-29-T1,MUC01,AR00332,2026-06-29T12:00:00Z,TEMPERATURE,3.02,C,False
SN-MUC01-2026-06-29-T2,MUC01,IKA005,2026-06-29T12:00:00Z,TEMPERATURE,5.79,C,False
SN-MUC01-2026-06-29-T3,MUC01,AR00053,2026-06-29T12:00:00Z,TEMPERATURE,3.52,C,False
SN-MUC01-2026-06-29-T4,MUC01,AR00312,2026-06-29T12:00:00Z,TEMPERATURE,6.88,C,False
SN-MUC01-2026-06-29-T5,MUC01,AR00019,2026-06-29T12:00:00Z,TEMPERATURE,4.47,C,False
SN-MUC01-AR90004-2026-06-30-9-V,MUC01,AR90004,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.663,ratio,False
SN-MUC01-AR90004-2026-06-30-13-V,MUC01,AR90004,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.572,ratio,False
SN-MUC01-AR90004-2026-06-30-17-V,MUC01,AR90004,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.711,ratio,False
SN-MUC01-AR90003-2026-06-30-9-V,MUC01,AR90003,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90003-2026-06-30-13-V,MUC01,AR90003,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.577,ratio,False
SN-MUC01-AR90003-2026-06-30-17-V,MUC01,AR90003,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.781,ratio,False
SN-MUC01-AR90013-2026-06-30-9-V,MUC01,AR90013,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.602,ratio,False
SN-MUC01-AR90013-2026-06-30-13-V,MUC01,AR90013,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.369,ratio,False
SN-MUC01-AR90013-2026-06-30-17-V,MUC01,AR90013,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.499,ratio,False
SN-MUC01-AR90002-2026-06-30-9-V,MUC01,AR90002,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.605,ratio,False
SN-MUC01-AR90002-2026-06-30-13-V,MUC01,AR90002,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.565,ratio,False
SN-MUC01-AR90002-2026-06-30-17-V,MUC01,AR90002,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.485,ratio,False
SN-MUC01-AR90039-2026-06-30-9-V,MUC01,AR90039,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.798,ratio,False
SN-MUC01-AR90039-2026-06-30-13-V,MUC01,AR90039,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.399,ratio,False
SN-MUC01-AR90039-2026-06-30-17-V,MUC01,AR90039,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.441,ratio,False
SN-MUC01-AR90018-2026-06-30-9-V,MUC01,AR90018,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.749,ratio,False
SN-MUC01-AR90018-2026-06-30-13-V,MUC01,AR90018,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.385,ratio,False
SN-MUC01-AR90018-2026-06-30-17-V,MUC01,AR90018,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.844,ratio,False
SN-MUC01-AR00395-2026-06-30-9-V,MUC01,AR00395,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.91,ratio,False
SN-MUC01-AR00395-2026-06-30-13-V,MUC01,AR00395,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.966,ratio,False
SN-MUC01-AR00395-2026-06-30-17-V,MUC01,AR00395,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.83,ratio,False
SN-MUC01-AR00394-2026-06-30-9-V,MUC01,AR00394,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.533,ratio,False
SN-MUC01-AR00394-2026-06-30-13-V,MUC01,AR00394,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.814,ratio,False
SN-MUC01-AR00394-2026-06-30-17-V,MUC01,AR00394,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.155,ratio,False
SN-MUC01-AR00010-2026-06-30-9-V,MUC01,AR00010,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.898,ratio,False
SN-MUC01-AR00010-2026-06-30-13-V,MUC01,AR00010,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00010-2026-06-30-17-V,MUC01,AR00010,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.89,ratio,False
SN-MUC01-AR90034-2026-06-30-9-V,MUC01,AR90034,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.931,ratio,False
SN-MUC01-AR90034-2026-06-30-13-V,MUC01,AR90034,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.556,ratio,False
SN-MUC01-AR90034-2026-06-30-17-V,MUC01,AR90034,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.404,ratio,False
SN-MUC01-AR90012-2026-06-30-9-V,MUC01,AR90012,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.629,ratio,False
SN-MUC01-AR90012-2026-06-30-13-V,MUC01,AR90012,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.762,ratio,False
SN-MUC01-AR90012-2026-06-30-17-V,MUC01,AR90012,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.195,ratio,False
SN-MUC01-AR00188-2026-06-30-9-V,MUC01,AR00188,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.747,ratio,False
SN-MUC01-AR00188-2026-06-30-13-V,MUC01,AR00188,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00188-2026-06-30-17-V,MUC01,AR00188,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.717,ratio,False
SN-MUC01-AR00009-2026-06-30-9-V,MUC01,AR00009,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.85,ratio,False
SN-MUC01-AR00009-2026-06-30-13-V,MUC01,AR00009,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.553,ratio,False
SN-MUC01-AR00009-2026-06-30-17-V,MUC01,AR00009,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.928,ratio,False
SN-MUC01-AR00245-2026-06-30-9-V,MUC01,AR00245,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.459,ratio,False
SN-MUC01-AR00245-2026-06-30-13-V,MUC01,AR00245,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.705,ratio,False
SN-MUC01-AR00245-2026-06-30-17-V,MUC01,AR00245,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.593,ratio,False
SN-MUC01-AR90015-2026-06-30-9-V,MUC01,AR90015,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.735,ratio,False
SN-MUC01-AR90015-2026-06-30-13-V,MUC01,AR90015,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.317,ratio,False
SN-MUC01-AR90015-2026-06-30-17-V,MUC01,AR90015,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.123,ratio,True
SN-MUC01-AR00084-2026-06-30-9-V,MUC01,AR00084,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.167,ratio,False
SN-MUC01-AR00084-2026-06-30-13-V,MUC01,AR00084,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.567,ratio,False
SN-MUC01-AR00084-2026-06-30-17-V,MUC01,AR00084,2026-06-30T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90014-2026-06-30-9-V,MUC01,AR90014,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90014-2026-06-30-13-V,MUC01,AR90014,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.867,ratio,False
SN-MUC01-AR90014-2026-06-30-17-V,MUC01,AR90014,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.556,ratio,False
SN-MUC01-AR00136-2026-06-30-9-V,MUC01,AR00136,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.523,ratio,False
SN-MUC01-AR00136-2026-06-30-13-V,MUC01,AR00136,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.538,ratio,False
SN-MUC01-AR00136-2026-06-30-17-V,MUC01,AR00136,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.839,ratio,False
SN-MUC01-AR00240-2026-06-30-9-V,MUC01,AR00240,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.589,ratio,False
SN-MUC01-AR00240-2026-06-30-13-V,MUC01,AR00240,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.323,ratio,False
SN-MUC01-AR00240-2026-06-30-17-V,MUC01,AR00240,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.684,ratio,False
SN-MUC01-AR00080-2026-06-30-9-V,MUC01,AR00080,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.606,ratio,False
SN-MUC01-AR00080-2026-06-30-13-V,MUC01,AR00080,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.201,ratio,False
SN-MUC01-AR00080-2026-06-30-17-V,MUC01,AR00080,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.52,ratio,False
SN-MUC01-AR90036-2026-06-30-9-V,MUC01,AR90036,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.592,ratio,False
SN-MUC01-AR90036-2026-06-30-13-V,MUC01,AR90036,2026-06-30T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90036-2026-06-30-17-V,MUC01,AR90036,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.0,ratio,True
SN-MUC01-AR00241-2026-06-30-9-V,MUC01,AR00241,2026-06-30T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR00241-2026-06-30-13-V,MUC01,AR00241,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.272,ratio,False
SN-MUC01-AR00241-2026-06-30-17-V,MUC01,AR00241,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.173,ratio,False
SN-MUC01-AR90019-2026-06-30-9-V,MUC01,AR90019,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.632,ratio,False
SN-MUC01-AR90019-2026-06-30-13-V,MUC01,AR90019,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.977,ratio,False
SN-MUC01-AR90019-2026-06-30-17-V,MUC01,AR90019,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.585,ratio,False
SN-MUC01-AR00011-2026-06-30-9-V,MUC01,AR00011,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.555,ratio,False
SN-MUC01-AR00011-2026-06-30-13-V,MUC01,AR00011,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.487,ratio,False
SN-MUC01-AR00011-2026-06-30-17-V,MUC01,AR00011,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.836,ratio,False
SN-MUC01-AR00001-2026-06-30-9-V,MUC01,AR00001,2026-06-30T09:00:00Z,VISION_STOCKOUT,0.679,ratio,False
SN-MUC01-AR00001-2026-06-30-13-V,MUC01,AR00001,2026-06-30T13:00:00Z,VISION_STOCKOUT,0.219,ratio,False
SN-MUC01-AR00001-2026-06-30-17-V,MUC01,AR00001,2026-06-30T17:00:00Z,VISION_STOCKOUT,0.865,ratio,False
SN-MUC01-AR90004-2026-06-30-ESL,MUC01,AR90004,2026-06-30T06:00:00Z,ESL,0.25,EUR,False
SN-MUC01-AR90003-2026-06-30-ESL,MUC01,AR90003,2026-06-30T06:00:00Z,ESL,0.15,EUR,False
SN-MUC01-AR90013-2026-06-30-ESL,MUC01,AR90013,2026-06-30T06:00:00Z,ESL,1.7,EUR,False
SN-MUC01-AR90002-2026-06-30-ESL,MUC01,AR90002,2026-06-30T06:00:00Z,ESL,0.08,EUR,False
SN-MUC01-AR90039-2026-06-30-ESL,MUC01,AR90039,2026-06-30T06:00:00Z,ESL,1.5,EUR,False
SN-MUC01-AR90018-2026-06-30-ESL,MUC01,AR90018,2026-06-30T06:00:00Z,ESL,1.95,EUR,False
SN-MUC01-AR00395-2026-06-30-ESL,MUC01,AR00395,2026-06-30T06:00:00Z,ESL,2.5,EUR,False
SN-MUC01-AR00394-2026-06-30-ESL,MUC01,AR00394,2026-06-30T06:00:00Z,ESL,2.9,EUR,False
SN-MUC01-2026-06-30-T0,MUC01,AR00236,2026-06-30T12:00:00Z,TEMPERATURE,5.99,C,False
SN-MUC01-2026-06-30-T1,MUC01,AR90009,2026-06-30T12:00:00Z,TEMPERATURE,4.73,C,False
SN-MUC01-2026-06-30-T2,MUC01,AR00274,2026-06-30T12:00:00Z,TEMPERATURE,6.1,C,False
SN-MUC01-2026-06-30-T3,MUC01,AR00185,2026-06-30T12:00:00Z,TEMPERATURE,3.55,C,False
SN-MUC01-2026-06-30-T4,MUC01,AR00140,2026-06-30T12:00:00Z,TEMPERATURE,2.89,C,False
SN-MUC01-2026-06-30-T5,MUC01,AR00327,2026-06-30T12:00:00Z,TEMPERATURE,6.46,C,False
SN-MUC01-AR90004-2026-07-01-9-V,MUC01,AR90004,2026-07-01T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90004-2026-07-01-13-V,MUC01,AR90004,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.55,ratio,False
SN-MUC01-AR90004-2026-07-01-17-V,MUC01,AR90004,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.486,ratio,False
SN-MUC01-AR90003-2026-07-01-9-V,MUC01,AR90003,2026-07-01T09:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90003-2026-07-01-13-V,MUC01,AR90003,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.366,ratio,False
SN-MUC01-AR90003-2026-07-01-17-V,MUC01,AR90003,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.171,ratio,False
SN-MUC01-AR90013-2026-07-01-9-V,MUC01,AR90013,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.617,ratio,False
SN-MUC01-AR90013-2026-07-01-13-V,MUC01,AR90013,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.359,ratio,False
SN-MUC01-AR90013-2026-07-01-17-V,MUC01,AR90013,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.673,ratio,False
SN-MUC01-AR90002-2026-07-01-9-V,MUC01,AR90002,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.05,ratio,True
SN-MUC01-AR90002-2026-07-01-13-V,MUC01,AR90002,2026-07-01T13:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90002-2026-07-01-17-V,MUC01,AR90002,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.819,ratio,False
SN-MUC01-AR90039-2026-07-01-9-V,MUC01,AR90039,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.854,ratio,False
SN-MUC01-AR90039-2026-07-01-13-V,MUC01,AR90039,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.299,ratio,False
SN-MUC01-AR90039-2026-07-01-17-V,MUC01,AR90039,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.389,ratio,False
SN-MUC01-AR90018-2026-07-01-9-V,MUC01,AR90018,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.037,ratio,True
SN-MUC01-AR90018-2026-07-01-13-V,MUC01,AR90018,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.956,ratio,False
SN-MUC01-AR90018-2026-07-01-17-V,MUC01,AR90018,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.807,ratio,False
SN-MUC01-AR00395-2026-07-01-9-V,MUC01,AR00395,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.249,ratio,False
SN-MUC01-AR00395-2026-07-01-13-V,MUC01,AR00395,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.547,ratio,False
SN-MUC01-AR00395-2026-07-01-17-V,MUC01,AR00395,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.549,ratio,False
SN-MUC01-AR00394-2026-07-01-9-V,MUC01,AR00394,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.619,ratio,False
SN-MUC01-AR00394-2026-07-01-13-V,MUC01,AR00394,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.431,ratio,False
SN-MUC01-AR00394-2026-07-01-17-V,MUC01,AR00394,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.662,ratio,False
SN-MUC01-AR00010-2026-07-01-9-V,MUC01,AR00010,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.857,ratio,False
SN-MUC01-AR00010-2026-07-01-13-V,MUC01,AR00010,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.097,ratio,True
SN-MUC01-AR00010-2026-07-01-17-V,MUC01,AR00010,2026-07-01T17:00:00Z,VISION_STOCKOUT,1.0,ratio,False
SN-MUC01-AR90034-2026-07-01-9-V,MUC01,AR90034,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.747,ratio,False
SN-MUC01-AR90034-2026-07-01-13-V,MUC01,AR90034,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.267,ratio,False
SN-MUC01-AR90034-2026-07-01-17-V,MUC01,AR90034,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.653,ratio,False
SN-MUC01-AR90012-2026-07-01-9-V,MUC01,AR90012,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.125,ratio,True
SN-MUC01-AR90012-2026-07-01-13-V,MUC01,AR90012,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.627,ratio,False
SN-MUC01-AR90012-2026-07-01-17-V,MUC01,AR90012,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.297,ratio,False
SN-MUC01-AR00188-2026-07-01-9-V,MUC01,AR00188,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.655,ratio,False
SN-MUC01-AR00188-2026-07-01-13-V,MUC01,AR00188,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.502,ratio,False
SN-MUC01-AR00188-2026-07-01-17-V,MUC01,AR00188,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.63,ratio,False
SN-MUC01-AR00009-2026-07-01-9-V,MUC01,AR00009,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.867,ratio,False
SN-MUC01-AR00009-2026-07-01-13-V,MUC01,AR00009,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.465,ratio,False
SN-MUC01-AR00009-2026-07-01-17-V,MUC01,AR00009,2026-07-01T17:00:00Z,VISION_STOCKOUT,0.709,ratio,False
SN-MUC01-AR00245-2026-07-01-9-V,MUC01,AR00245,2026-07-01T09:00:00Z,VISION_STOCKOUT,0.462,ratio,False
SN-MUC01-AR00245-2026-07-01-13-V,MUC01,AR00245,2026-07-01T13:00:00Z,VISION_STOCKOUT,0.366,ratio,False
