ID,store_ID,posSystem_ID,businessDate,paymentMethod,itemCount,amount,currency_code
PM-STR01-03903,STR01,SM-STR01,2026-01-28,Card payment 20,5,10.65,EUR
PM-STR01-03904,STR01,SM-STR01,2026-01-28,Card payment VISA,2,4.1,EUR
PM-STR01-03905,STR01,SM-STR01,2026-01-29,Card payment 20,2,7.8,EUR
PM-STR01-03906,STR01,SM-STR01,2026-01-29,Card payment Master Card,2,4.45,EUR
PM-STR01-03907,STR01,SM-STR01,2026-01-29,Card payment VISA,2,0.4,EUR
PM-STR01-03908,STR01,SM-STR01,2026-02-02,Card payment 20,2,2.35,EUR
PM-STR01-03909,STR01,SM-STR01,2026-02-02,Card payment VISA,2,2.96,EUR
PM-STR01-03910,STR01,SM-STR01,2026-02-03,Card payment,1,1.0,EUR
PM-STR01-03911,STR01,SM-STR01,2026-02-03,Card payment 20,3,6.02,EUR
PM-STR01-03912,STR01,SM-STR01,2026-02-03,Card payment Master Card,1,3.8,EUR
PM-STR01-03913,STR01,SM-STR01,2026-02-04,Card payment 20,1,1.73,EUR
PM-STR01-03914,STR01,SM-STR01,2026-02-04,Card payment VISA,1,1.2,EUR
PM-STR01-03915,STR01,SM-STR01,2026-02-05,Card payment 10,1,1.0,EUR
PM-STR01-03916,STR01,SM-STR01,2026-02-05,Card payment 20,4,9.08,EUR
PM-STR01-03917,STR01,SM-STR01,2026-02-05,Card payment VISA,1,8.77,EUR
PM-STR01-03918,STR01,SM-STR01,2026-02-06,Card payment 10,1,1.75,EUR
PM-STR01-03919,STR01,SM-STR01,2026-02-06,Card payment 20,1,1.0,EUR
PM-STR01-03920,STR01,SM-STR01,2026-02-06,Card payment Master Card,1,2.0,EUR
PM-STR01-03921,STR01,SM-STR01,2026-02-06,Card payment VISA,1,2.5,EUR
PM-STR01-03922,STR01,SM-STR01,2026-02-09,Card payment 20,1,3.6,EUR
PM-STR01-03923,STR01,SM-STR01,2026-02-09,Card payment Master Card,1,5.01,EUR
PM-STR01-03924,STR01,SM-STR01,2026-02-10,Card payment 20,3,10.15,EUR
PM-STR01-03925,STR01,SM-STR01,2026-02-10,Card payment VISA,2,2.95,EUR
PM-STR01-03926,STR01,SM-STR01,2026-02-11,Card payment 20,6,9.94,EUR
PM-STR01-03927,STR01,SM-STR01,2026-02-11,Card payment VISA,3,2.78,EUR
PM-STR01-03928,STR01,SM-STR01,2026-02-12,Card payment,1,8.03,EUR
PM-STR01-03929,STR01,SM-STR01,2026-02-12,Card payment 20,3,4.94,EUR
PM-STR01-03930,STR01,SM-STR01,2026-02-12,Card payment VISA,1,1.6,EUR
PM-STR01-03931,STR01,SM-STR01,2026-02-13,Card payment 20,2,2.17,EUR
PM-STR01-03932,STR01,SM-STR01,2026-02-16,Card payment 20,3,3.77,EUR
PM-STR01-03933,STR01,SM-STR01,2026-02-16,Card payment Master Card,1,1.8,EUR
PM-STR01-03934,STR01,SM-STR01,2026-02-17,Card payment 20,2,8.6,EUR
PM-STR01-03935,STR01,SM-STR01,2026-02-17,Card payment Master Card,1,2.0,EUR
PM-STR01-03936,STR01,SM-STR01,2026-02-18,Card payment 20,4,7.13,EUR
PM-STR01-03937,STR01,SM-STR01,2026-02-18,Card payment Master Card,2,6.6,EUR
PM-STR01-03938,STR01,SM-STR01,2026-02-18,Card payment VISA,1,2.95,EUR
PM-STR01-03939,STR01,SM-STR01,2026-02-19,Card payment 10,2,3.7,EUR
PM-STR01-03940,STR01,SM-STR01,2026-02-19,Card payment 20,1,5.7,EUR
PM-STR01-03941,STR01,SM-STR01,2026-02-20,Card payment 20,2,2.75,EUR
PM-STR01-03942,STR01,SM-STR01,2026-02-20,Card payment VISA,1,2.2,EUR
PM-STR01-03943,STR01,SM-STR01,2026-02-24,Card payment 20,3,4.75,EUR
PM-STR01-03944,STR01,SM-STR01,2026-02-24,Card payment VISA,1,1.7,EUR
PM-STR01-03945,STR01,SM-STR01,2026-02-25,Card payment 20,3,8.69,EUR
PM-STR01-03946,STR01,SM-STR01,2026-02-25,Card payment VISA,1,0.08,EUR
PM-STR01-03947,STR01,SM-STR01,2026-02-26,Card payment 20,3,6.65,EUR
PM-STR01-03948,STR01,SM-STR01,2026-02-26,Card payment VISA,1,4.3,EUR
PM-STR01-03949,STR01,SM-STR01,2026-02-27,Card payment 10,1,0.25,EUR
PM-STR01-03950,STR01,SM-STR01,2026-02-27,Card payment 20,1,0.25,EUR
PM-STR01-03951,STR01,SM-STR01,2026-02-27,Card payment VISA,1,0.25,EUR
PM-STR01-03952,STR01,SM-STR01,2026-03-02,Card payment 20,5,9.85,EUR
PM-STR01-03953,STR01,SM-STR01,2026-03-02,Card payment VISA,1,2.7,EUR
PM-STR01-03954,STR01,SM-STR01,2026-03-03,Card payment 20,6,13.95,EUR
PM-STR01-03955,STR01,SM-STR01,2026-03-03,Card payment VISA,1,1.7,EUR
PM-STR01-03956,STR01,SM-STR01,2026-03-04,Card payment 20,4,7.5,EUR
PM-STR01-03957,STR01,SM-STR01,2026-03-04,Card payment Master Card,1,0.25,EUR
PM-STR01-03958,STR01,SM-STR01,2026-03-05,Card payment,1,1.8,EUR
PM-STR01-03959,STR01,SM-STR01,2026-03-05,Card payment 20,2,2.5,EUR
PM-STR01-03960,STR01,SM-STR01,2026-03-06,Card payment 20,1,2.7,EUR
PM-STR01-03961,STR01,SM-STR01,2026-03-06,Card payment Master Card,1,0.5,EUR
PM-STR01-03962,STR01,SM-STR01,2026-03-08,Card payment 20,1,1.95,EUR
PM-STR01-03963,STR01,SM-STR01,2026-03-09,Card payment 20,5,4.55,EUR
PM-STR01-03964,STR01,SM-STR01,2026-03-09,Card payment American Express,1,1.95,EUR
PM-STR01-03965,STR01,SM-STR01,2026-03-09,Card payment VISA,1,2.5,EUR
PM-STR01-03966,STR01,SM-STR01,2026-03-10,Card payment 10,2,7.77,EUR
PM-STR01-03967,STR01,SM-STR01,2026-03-10,Card payment 20,3,14.44,EUR
PM-STR01-03968,STR01,SM-STR01,2026-03-11,Card payment 20,4,6.92,EUR
PM-STR01-03969,STR01,SM-STR01,2026-03-11,Card payment Master Card,1,1.0,EUR
PM-STR01-03970,STR01,SM-STR01,2026-03-11,Card payment VISA,2,4.1,EUR
PM-STR01-03971,STR01,SM-STR01,2026-03-12,Card payment 20,2,14.4,EUR
PM-STR01-03972,STR01,SM-STR01,2026-03-13,Card payment 20,2,3.5,EUR
PM-STR01-03973,STR01,SM-STR01,2026-03-13,Card payment VISA,1,0.15,EUR
PM-STR01-03974,STR01,SM-STR01,2026-03-16,Card payment 10,1,0.25,EUR
PM-STR01-03975,STR01,SM-STR01,2026-03-16,Card payment 20,2,3.37,EUR
PM-STR01-03976,STR01,SM-STR01,2026-03-16,Card payment VISA,2,4.0,EUR
PM-STR01-03977,STR01,SM-STR01,2026-03-17,Card payment Master Card,1,3.35,EUR
PM-STR01-03978,STR01,SM-STR01,2026-03-17,Card payment VISA,1,2.5,EUR
PM-STR01-03979,STR01,SM-STR01,2026-03-18,Card payment 20,4,5.15,EUR
PM-STR01-03980,STR01,SM-STR01,2026-03-18,Card payment Master Card,1,5.0,EUR
PM-STR01-03981,STR01,SM-STR01,2026-03-19,Card payment 20,4,7.95,EUR
PM-STR01-03982,STR01,SM-STR01,2026-03-19,Card payment VISA,1,2.5,EUR
PM-STR01-03983,STR01,SM-STR01,2026-03-20,Card payment Master Card,1,1.5,EUR
PM-STR01-03984,STR01,SM-STR01,2026-03-22,Card payment 20,1,1.95,EUR
PM-STR01-03985,STR01,SM-STR01,2026-03-23,Card payment 20,2,1.7,EUR
PM-STR01-03986,STR01,SM-STR01,2026-03-24,Card payment 10,1,3.75,EUR
PM-STR01-03987,STR01,SM-STR01,2026-03-24,Card payment 20,4,8.85,EUR
PM-STR01-03988,STR01,SM-STR01,2026-03-24,Card payment Master Card,1,9.4,EUR
PM-STR01-03989,STR01,SM-STR01,2026-03-25,Card payment 20,2,6.4,EUR
PM-STR01-03990,STR01,SM-STR01,2026-03-25,Card payment VISA,1,5.39,EUR
PM-STR01-03991,STR01,SM-STR01,2026-03-26,Card payment 20,1,3.85,EUR
PM-STR01-03992,STR01,SM-STR01,2026-03-26,Card payment Master Card,1,0.25,EUR
PM-STR01-03993,STR01,SM-STR01,2026-03-27,Card payment 20,1,2.15,EUR
PM-STR01-03994,STR01,SM-STR01,2026-03-30,Card payment 20,3,3.8,EUR
PM-STR01-03995,STR01,SM-STR01,2026-03-30,Card payment VISA,1,3.5,EUR
PM-STR01-03996,STR01,SM-STR01,2026-03-31,Card payment 20,2,6.55,EUR
PM-STR01-03997,STR01,SM-STR01,2026-03-31,Card payment VISA,1,1.92,EUR
PM-STR01-03998,STR01,SM-STR01,2026-04-01,Card payment 10,1,1.58,EUR
PM-STR01-03999,STR01,SM-STR01,2026-04-01,Card payment 20,4,11.35,EUR
PM-STR01-04000,STR01,SM-STR01,2026-04-01,Card payment VISA,1,1.0,EUR
PM-STR01-04001,STR01,SM-STR01,2026-04-02,Card payment 20,3,8.78,EUR
PM-STR01-04002,STR01,SM-STR01,2026-04-02,Card payment VISA,2,6.41,EUR
PM-STR01-04003,STR01,SM-STR01,2026-04-03,Card payment 20,2,4.0,EUR
PM-STR01-04004,STR01,SM-STR01,2026-04-03,Card payment VISA,1,1.8,EUR
PM-STR01-04005,STR01,SM-STR01,2026-04-06,Card payment 20,3,7.6,EUR
PM-STR01-04006,STR01,SM-STR01,2026-04-07,Card payment 20,3,6.25,EUR
PM-STR01-04007,STR01,SM-STR01,2026-04-07,Card payment Master Card,1,3.1,EUR
PM-STR01-04008,STR01,SM-STR01,2026-04-07,Card payment VISA,2,5.03,EUR
PM-STR01-04009,STR01,SM-STR01,2026-04-08,Card payment,1,3.32,EUR
PM-STR01-04010,STR01,SM-STR01,2026-04-08,Card payment 20,2,5.45,EUR
PM-STR01-04011,STR01,SM-STR01,2026-04-08,Card payment VISA,1,2.7,EUR
PM-STR01-04012,STR01,SM-STR01,2026-04-09,Card payment 20,4,7.44,EUR
PM-STR01-04013,STR01,SM-STR01,2026-04-10,Card payment 20,2,1.4,EUR
PM-STR01-04014,STR01,SM-STR01,2026-04-10,Card payment VISA,2,6.2,EUR
PM-STR01-04015,STR01,SM-STR01,2026-04-13,Card payment 20,4,14.3,EUR
PM-STR01-04016,STR01,SM-STR01,2026-04-13,Card payment Master Card,1,2.5,EUR
PM-STR01-04017,STR01,SM-STR01,2026-04-14,Card payment 20,2,6.85,EUR
PM-STR01-04018,STR01,SM-STR01,2026-04-15,Card payment 20,7,16.98,EUR
PM-STR01-04019,STR01,SM-STR01,2026-04-15,Card payment VISA,1,0.25,EUR
PM-STR01-04020,STR01,SM-STR01,2026-04-16,Card payment 20,3,3.4,EUR
PM-STR01-04021,STR01,SM-STR01,2026-04-17,Card payment 20,1,0.25,EUR
PM-STR01-04022,STR01,SM-STR01,2026-04-17,Card payment VISA,1,1.0,EUR
PM-STR01-04023,STR01,SM-STR01,2026-04-20,Card payment 20,2,4.62,EUR
PM-STR01-04024,STR01,SM-STR01,2026-04-21,Card payment 20,4,11.12,EUR
PM-STR01-04025,STR01,SM-STR01,2026-04-21,Card payment Master Card,1,3.9,EUR
PM-STR01-04026,STR01,SM-STR01,2026-04-21,Card payment VISA,1,0.25,EUR
PM-STR01-04027,STR01,SM-STR01,2026-04-22,Card payment 20,2,1.25,EUR
PM-STR01-04028,STR01,SM-STR01,2026-04-22,Card payment Master Card,1,3.49,EUR
PM-STR01-04029,STR01,SM-STR01,2026-04-22,Card payment VISA,1,0.25,EUR
PM-STR01-04030,STR01,SM-STR01,2026-04-23,Card payment 20,4,12.0,EUR
PM-STR01-04031,STR01,SM-STR01,2026-04-24,Card payment 10,1,2.7,EUR
PM-STR01-04032,STR01,SM-STR01,2026-04-24,Card payment 20,3,2.25,EUR
PM-STR01-04033,STR01,SM-STR01,2026-04-27,Card payment 20,2,10.35,EUR
PM-STR01-04034,STR01,SM-STR01,2026-04-27,Card payment VISA,1,2.5,EUR
PM-STR01-04035,STR01,SM-STR01,2026-04-28,Card payment 10,1,2.9,EUR
PM-STR01-04036,STR01,SM-STR01,2026-04-28,Card payment 20,6,14.16,EUR
PM-STR01-04037,STR01,SM-STR01,2026-04-29,Card payment,1,2.7,EUR
PM-STR01-04038,STR01,SM-STR01,2026-04-29,Card payment 20,5,8.36,EUR
PM-STR01-04039,STR01,SM-STR01,2026-04-29,Card payment VISA,1,1.5,EUR
PM-STR01-04040,STR01,SM-STR01,2026-04-30,Card payment 10,1,1.0,EUR
PM-STR01-04041,STR01,SM-STR01,2026-04-30,Card payment Master Card,1,3.4,EUR
PM-STR01-04042,STR01,SM-STR01,2026-05-01,Card payment 20,1,1.9,EUR
PM-STR01-04043,STR01,SM-STR01,2026-05-01,Card payment VISA,2,1.75,EUR
PM-STR01-04044,STR01,SM-STR01,2026-05-04,Card payment 20,2,4.2,EUR
PM-STR01-04045,STR01,SM-STR01,2026-05-04,Card payment Master Card,1,2.9,EUR
PM-STR01-04046,STR01,SM-STR01,2026-05-04,Card payment VISA,2,4.26,EUR
PM-STR01-04047,STR01,SM-STR01,2026-05-05,Card payment 10,1,1.28,EUR
PM-STR01-04048,STR01,SM-STR01,2026-05-05,Card payment 20,2,5.2,EUR
PM-STR01-04049,STR01,SM-STR01,2026-05-06,Card payment 20,7,15.74,EUR
PM-STR01-04050,STR01,SM-STR01,2026-05-07,Card payment,1,2.2,EUR
PM-STR01-04051,STR01,SM-STR01,2026-05-07,Card payment 20,3,9.37,EUR
PM-STR01-04052,STR01,SM-STR01,2026-05-07,Card payment VISA,1,1.0,EUR
PM-STR01-04053,STR01,SM-STR01,2026-05-08,Card payment,1,2.5,EUR
PM-STR01-04054,STR01,SM-STR01,2026-05-08,Card payment 20,1,1.0,EUR
PM-STR01-04055,STR01,SM-STR01,2026-05-08,Card payment VISA,1,1.28,EUR
PM-STR01-04056,STR01,SM-STR01,2026-05-11,Card payment Master Card,1,2.0,EUR
PM-STR01-04057,STR01,SM-STR01,2026-05-11,Card payment VISA,3,11.09,EUR
PM-STR01-04058,STR01,SM-STR01,2026-05-12,Card payment 20,2,6.14,EUR
PM-STR01-04059,STR01,SM-STR01,2026-05-12,Card payment Master Card,1,0.25,EUR
PM-STR01-04060,STR01,SM-STR01,2026-05-12,Card payment VISA,2,2.8,EUR
PM-STR01-04061,STR01,SM-STR01,2026-05-13,Card payment 20,3,12.86,EUR
PM-STR01-04062,STR01,SM-STR01,2026-05-13,Card payment VISA,1,1.6,EUR
PM-STR01-04063,STR01,SM-STR01,2026-05-14,Card payment 20,2,10.07,EUR
PM-STR01-04064,STR01,SM-STR01,2026-05-14,Card payment VISA,1,0.15,EUR
PM-STR01-04065,STR01,SM-STR01,2026-05-15,Card payment 20,4,8.55,EUR
PM-STR01-04066,STR01,SM-STR01,2026-05-18,Card payment 20,3,6.65,EUR
PM-STR01-04067,STR01,SM-STR01,2026-05-19,Card payment 20,4,4.23,EUR
PM-STR01-04068,STR01,SM-STR01,2026-05-19,Card payment VISA,1,2.0,EUR
PM-STR01-04069,STR01,SM-STR01,2026-05-20,Card payment 20,6,6.36,EUR
PM-STR01-04070,STR01,SM-STR01,2026-05-21,Card payment 20,2,4.63,EUR
PM-STR01-04071,STR01,SM-STR01,2026-05-21,Card payment Master Card,1,5.4,EUR
PM-STR01-04072,STR01,SM-STR01,2026-05-22,Card payment 20,1,1.7,EUR
PM-STR01-04073,STR01,SM-STR01,2026-05-22,Card payment Master Card,1,2.5,EUR
PM-STR01-04074,STR01,SM-STR01,2026-05-24,Card payment Master Card,1,1.7,EUR
PM-STR01-04075,STR01,SM-STR01,2026-05-25,Card payment 20,3,7.75,EUR
PM-STR01-04076,STR01,SM-STR01,2026-05-26,Card payment 20,5,16.5,EUR
PM-STR01-04077,STR01,SM-STR01,2026-05-26,Card payment Master Card,1,2.2,EUR
PM-STR01-04078,STR01,SM-STR01,2026-05-26,Card payment VISA,1,1.74,EUR
PM-STR01-04079,STR01,SM-STR01,2026-05-27,Card payment 20,3,8.75,EUR
PM-STR01-04080,STR01,SM-STR01,2026-05-27,Card payment VISA,4,16.46,EUR
PM-STR01-04081,STR01,SM-STR01,2026-05-28,Card payment 20,2,2.25,EUR
PM-STR01-04082,STR01,SM-STR01,2026-05-28,Card payment Master Card,1,1.57,EUR
PM-STR01-04083,STR01,SM-STR01,2026-05-28,Card payment VISA,2,4.1,EUR
PM-STR01-04084,STR01,SM-STR01,2026-05-29,Card payment 10,1,1.01,EUR
PM-STR01-04085,STR01,SM-STR01,2026-05-29,Card payment 20,5,10.82,EUR
PM-STR01-04086,STR01,SM-STR01,2026-06-01,Card payment Master Card,1,5.85,EUR
PM-STR01-04087,STR01,SM-STR01,2026-06-01,Card payment VISA,2,3.9,EUR
PM-STR01-04088,STR01,SM-STR01,2026-06-02,Card payment 20,3,5.69,EUR
PM-STR01-04089,STR01,SM-STR01,2026-06-02,Card payment Master Card,1,2.5,EUR
PM-STR01-04090,STR01,SM-STR01,2026-06-02,Card payment VISA,1,1.7,EUR
PM-STR01-04091,STR01,SM-STR01,2026-06-03,Card payment 10,1,2.0,EUR
PM-STR01-04092,STR01,SM-STR01,2026-06-03,Card payment 20,5,14.76,EUR
PM-STR01-04093,STR01,SM-STR01,2026-06-03,Card payment VISA,1,0.2,EUR
PM-STR01-04094,STR01,SM-STR01,2026-06-04,Card payment 20,5,10.35,EUR
PM-STR01-04095,STR01,SM-STR01,2026-06-04,Card payment VISA,1,0.25,EUR
PM-STR01-04096,STR01,SM-STR01,2026-06-08,Card payment 20,2,4.75,EUR
PM-STR01-04097,STR01,SM-STR01,2026-06-08,Card payment Master Card,1,1.95,EUR
PM-STR01-04098,STR01,SM-STR01,2026-06-09,Card payment 20,6,13.55,EUR
PM-STR01-04099,STR01,SM-STR01,2026-06-09,Card payment Master Card,1,3.6,EUR
PM-STR01-04100,STR01,SM-STR01,2026-06-10,Card payment 20,3,10.55,EUR
PM-STR01-04101,STR01,SM-STR01,2026-06-10,Card payment VISA,1,0.7,EUR
PM-STR01-04102,STR01,SM-STR01,2026-06-11,Card payment 20,3,3.95,EUR
PM-STR01-04103,STR01,SM-STR01,2026-06-12,Card payment 20,2,4.95,EUR
PM-STR01-04104,STR01,SM-STR01,2026-06-15,Card payment 20,4,15.82,EUR
PM-STR01-04105,STR01,SM-STR01,2026-06-16,Card payment 10,2,7.5,EUR
PM-STR01-04106,STR01,SM-STR01,2026-06-16,Card payment 20,3,2.93,EUR
PM-STR01-04107,STR01,SM-STR01,2026-06-16,Card payment Master Card,1,2.5,EUR
PM-STR01-04108,STR01,SM-STR01,2026-06-16,Card payment VISA,2,3.15,EUR
PM-STR01-04109,STR01,SM-STR01,2026-06-17,Card payment 20,6,12.8,EUR
PM-STR01-04110,STR01,SM-STR01,2026-06-17,Card payment Master Card,2,11.65,EUR
PM-STR01-04111,STR01,SM-STR01,2026-06-17,Card payment VISA,1,1.7,EUR
PM-STR01-04112,STR01,SM-STR01,2026-06-18,Card payment 20,1,0.15,EUR
PM-STR01-04113,STR01,SM-STR01,2026-06-18,Card payment Master Card,1,1.2,EUR
PM-STR01-04114,STR01,SM-STR01,2026-06-18,Card payment VISA,2,6.29,EUR
PM-STR01-04115,STR01,SM-STR01,2026-06-19,Card payment 20,2,3.33,EUR
PM-STR01-04116,STR01,SM-STR01,2026-06-19,Card payment Master Card,1,1.2,EUR
PM-STR01-04117,STR01,SM-STR01,2026-06-19,Card payment VISA,1,0.19,EUR
PM-STR01-04118,STR01,SM-STR01,2026-06-22,Card payment 20,3,3.61,EUR
PM-STR01-04119,STR01,SM-STR01,2026-06-23,Card payment 20,7,25.8,EUR
PM-STR01-04120,STR01,SM-STR01,2026-06-23,Card payment Master Card,1,4.2,EUR
PM-STR01-04121,STR01,SM-STR01,2026-06-23,Card payment VISA,1,3.2,EUR
PM-STR01-04122,STR01,SM-STR01,2026-06-24,Card payment 20,4,5.23,EUR
PM-STR01-04123,STR01,SM-STR01,2026-06-25,Card payment,1,2.5,EUR
PM-STR01-04124,STR01,SM-STR01,2026-06-25,Card payment 10,1,0.93,EUR
PM-STR01-04125,STR01,SM-STR01,2026-06-25,Card payment 20,1,1.25,EUR
PM-STR01-04126,STR01,SM-STR01,2026-06-25,Card payment Master Card,1,0.15,EUR
PM-STR01-04127,STR01,SM-STR01,2026-06-26,Card payment 20,1,2.5,EUR
PM-STR01-04128,STR01,SM-STR01,2026-06-26,Card payment American Express,1,0.25,EUR
PM-STR01-04129,STR01,SM-STR01,2026-06-29,Card payment 20,3,2.93,EUR
PM-STR01-04130,STR01,SM-STR01,2026-06-30,Card payment 10,2,4.6,EUR
PM-STR01-04131,STR01,SM-STR01,2026-06-30,Card payment 20,2,2.85,EUR
PM-STR01-04132,STR01,SM-STR01,2026-06-30,Card payment VISA,1,4.4,EUR
PM-STR01-04133,STR01,SM-STR01,2026-07-01,Card payment 20,1,1.2,EUR
PM-STR01-04134,STR01,SM-STR01,2026-07-01,Card payment Master Card,1,3.85,EUR
PM-STR01-04135,STR01,SM-STR01,2026-07-02,Card payment 20,1,3.67,EUR
PM-STR01-04136,STR01,SM-STR01,2026-07-02,Card payment VISA,1,5.75,EUR
PM-STR01-04137,STR01,SM-STR01,2026-07-03,Card payment,1,0.4,EUR
PM-STR01-04138,STR01,SM-STR01,2026-07-03,Card payment 10,1,1.78,EUR
PM-STR01-04139,STR01,SM-STR01,2026-07-03,Card payment 20,1,1.7,EUR
PM-WDF02-04140,WDF02,MO-WDF02,2026-01-01,Card payment 20,1,2.9,EUR
PM-WDF02-04141,WDF02,MO-WDF02,2026-01-02,Card payment 20,1,3.3,EUR
PM-WDF02-04142,WDF02,MO-WDF02,2026-01-06,Card payment 20,1,2.7,EUR
PM-WDF02-04143,WDF02,MO-WDF02,2026-01-07,Card payment 20,1,2.79,EUR
PM-WDF02-04144,WDF02,MO-WDF02,2026-01-09,Card payment Master Card,1,5.57,EUR
PM-WDF02-04145,WDF02,MO-WDF02,2026-01-19,Card payment 20,1,1.7,EUR
PM-WDF02-04146,WDF02,MO-WDF02,2026-01-21,Card payment 20,1,1.7,EUR
PM-WDF02-04147,WDF02,MO-WDF02,2026-01-22,Card payment 10,1,1.58,EUR
PM-WDF02-04148,WDF02,MO-WDF02,2026-01-27,Card payment 20,1,1.0,EUR
PM-WDF02-04149,WDF02,MO-WDF02,2026-01-28,Card payment 10,1,3.5,EUR
PM-WDF02-04150,WDF02,MO-WDF02,2026-01-28,Card payment 20,2,5.45,EUR
PM-WDF02-04151,WDF02,MO-WDF02,2026-02-09,Card payment 20,1,1.0,EUR
PM-WDF02-04152,WDF02,MO-WDF02,2026-02-10,Card payment 20,2,8.35,EUR
PM-WDF02-04153,WDF02,MO-WDF02,2026-02-11,Card payment 20,2,1.85,EUR
PM-WDF02-04154,WDF02,MO-WDF02,2026-02-12,Card payment 20,1,1.7,EUR
PM-WDF02-04155,WDF02,MO-WDF02,2026-02-16,Card payment Master Card,1,1.8,EUR
PM-WDF02-04156,WDF02,MO-WDF02,2026-02-17,Card payment 20,1,4.1,EUR
PM-WDF02-04157,WDF02,MO-WDF02,2026-02-18,Card payment Master Card,1,0.07,EUR
PM-WDF02-04158,WDF02,MO-WDF02,2026-02-19,Card payment 20,1,3.1,EUR
PM-WDF02-04159,WDF02,MO-WDF02,2026-02-23,Card payment 20,1,0.25,EUR
PM-WDF02-04160,WDF02,MO-WDF02,2026-02-26,Card payment 20,1,2.4,EUR
PM-WDF02-04161,WDF02,MO-WDF02,2026-02-27,Card payment 20,1,2.9,EUR
PM-WDF02-04162,WDF02,MO-WDF02,2026-03-03,Card payment 20,1,5.15,EUR
PM-WDF02-04163,WDF02,MO-WDF02,2026-03-05,Card payment 20,1,1.7,EUR
PM-WDF02-04164,WDF02,MO-WDF02,2026-03-06,Card payment 20,1,1.0,EUR
PM-WDF02-04165,WDF02,MO-WDF02,2026-03-10,Card payment 20,1,1.5,EUR
PM-WDF02-04166,WDF02,MO-WDF02,2026-03-16,Card payment 20,1,1.7,EUR
PM-WDF02-04167,WDF02,MO-WDF02,2026-03-18,Card payment 20,1,7.1,EUR
PM-WDF02-04168,WDF02,MO-WDF02,2026-03-19,Card payment 10,1,1.0,EUR
PM-WDF02-04169,WDF02,MO-WDF02,2026-03-24,Card payment 20,1,3.7,EUR
PM-WDF02-04170,WDF02,MO-WDF02,2026-03-30,Card payment 20,1,1.7,EUR
PM-WDF02-04171,WDF02,MO-WDF02,2026-03-31,Card payment Master Card,1,2.0,EUR
PM-WDF02-04172,WDF02,MO-WDF02,2026-04-02,Card payment 20,1,0.25,EUR
PM-WDF02-04173,WDF02,MO-WDF02,2026-04-13,Card payment VISA,1,1.45,EUR
PM-WDF02-04174,WDF02,MO-WDF02,2026-04-14,Card payment 20,1,3.2,EUR
PM-WDF02-04175,WDF02,MO-WDF02,2026-04-15,Card payment 10,1,2.5,EUR
PM-WDF02-04176,WDF02,MO-WDF02,2026-04-15,Card payment 20,2,1.95,EUR
PM-WDF02-04177,WDF02,MO-WDF02,2026-04-16,Card payment 20,1,2.9,EUR
PM-WDF02-04178,WDF02,MO-WDF02,2026-04-17,Card payment 20,1,0.5,EUR
PM-WDF02-04179,WDF02,MO-WDF02,2026-04-20,Card payment,1,2.7,EUR
PM-WDF02-04180,WDF02,MO-WDF02,2026-04-20,Card payment Master Card,1,1.65,EUR
PM-WDF02-04181,WDF02,MO-WDF02,2026-04-21,Card payment 20,1,0.15,EUR
PM-WDF02-04182,WDF02,MO-WDF02,2026-04-23,Card payment 10,1,2.0,EUR
PM-WDF02-04183,WDF02,MO-WDF02,2026-04-23,Card payment 20,1,0.25,EUR
PM-WDF02-04184,WDF02,MO-WDF02,2026-04-29,Card payment 10,1,2.5,EUR
PM-WDF02-04185,WDF02,MO-WDF02,2026-04-29,Card payment 20,1,2.0,EUR
PM-WDF02-04186,WDF02,MO-WDF02,2026-04-30,Card payment 20,1,3.9,EUR
PM-WDF02-04187,WDF02,MO-WDF02,2026-05-04,Card payment 20,2,6.34,EUR
PM-WDF02-04188,WDF02,MO-WDF02,2026-05-05,Card payment 20,1,1.2,EUR
PM-WDF02-04189,WDF02,MO-WDF02,2026-05-05,Card payment Master Card,1,0.33,EUR
PM-WDF02-04190,WDF02,MO-WDF02,2026-05-06,Card payment 20,1,1.4,EUR
PM-WDF02-04191,WDF02,MO-WDF02,2026-05-21,Card payment 20,1,1.2,EUR
PM-WDF02-04192,WDF02,MO-WDF02,2026-05-25,Card payment 20,1,1.7,EUR
PM-WDF02-04193,WDF02,MO-WDF02,2026-06-01,Card payment 20,1,4.5,EUR
PM-WDF02-04194,WDF02,MO-WDF02,2026-06-19,Card payment VISA,1,1.7,EUR
PM-WDF02-04195,WDF02,MO-WDF02,2026-06-22,Card payment 20,1,2.45,EUR
PM-WDF02-04196,WDF02,MO-WDF02,2026-06-23,Card payment 20,1,4.9,EUR
PM-WDF02-04197,WDF02,MO-WDF02,2026-06-25,Card payment 20,1,1.2,EUR
PM-WDF02-04198,WDF02,MO-WDF02,2026-06-29,Card payment 20,1,0.08,EUR
PM-WDF02-04199,WDF02,MO-WDF02,2026-07-01,Card payment VISA,1,0.25,EUR
PM-WDF02-04200,WDF02,PF-WDF02,2026-01-01,Card payment,1,1.7,EUR
PM-WDF02-04201,WDF02,PF-WDF02,2026-01-01,Card payment 20,3,4.53,EUR
PM-WDF02-04202,WDF02,PF-WDF02,2026-01-01,Card payment American Express,1,1.13,EUR
PM-WDF02-04203,WDF02,PF-WDF02,2026-01-02,Card payment 20,1,0.86,EUR
PM-WDF02-04204,WDF02,PF-WDF02,2026-01-02,Card payment VISA,2,6.0,EUR
